<bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>
0.01604364;0.72501416;0.3388139;0.05230177;0.65261645;0.5096965
0.01604364;0.75518103;0.39355379;0.05014089;0.32162875;0.26159764
0.01604364;0.97465195;0.79037192;0.06187136;0.23709468;0.19847199
0.01604364;1;0.86261148;0.06187136;0.66880275;0.5218446
0.01604364;0.99161919;0.84811133;0.06187136;0.2870833;0.23317191
0;0.5243117;0;0.14676289;0;0
0;0.7414253;0.39190128;0.14676289;0.70944059;0.56992054
0;0.93047801;0.73540198;0.21004568;0.6262196;0.50337239
0;0.95047736;0.77112884;0.18303473;0.71740357;0.57687767
0;0.98302592;0.83011175;0.11589324;0.65322462;0.52523424
0;0.94443794;0.76009222;0.11589324;0.71673976;0.57614556
0;0.97638041;0.81506279;0;0.69279621;0.53221297
0;0.72719044;0.36395245;0.00780162;0.71187777;0.54755793
0;0.88647212;0.65112446;0;0.32358724;0.23644879
0;0.92223617;0.70441126;0;0.63745009;0.48717458
0;0.90351044;0.66088512;0;0.64146213;0.4884359
0;0.62649772;0.16003278;0.00380739;0.75090244;0.57637269
0;0.66115187;0.21802091;0;0.42412327;0.30340196
0.00009036;0.75515693;0.38908418;0.00332618;0.73518685;0.55198374
0;0.73265287;0.3405068;0;0.67316796;0.31446939
0;0.85400424;0.4165638;0;0.7016486;0.27418241
0.01833842;0.67426874;0.09593229;0.00479307;0.69270258;0.26777611
0.03426199;0.60704165;0;0.05263158;0.6044385;0.1976702
0.1367023;0.66714434;0.10545294;0.1061849;0.22135729;0
0.1367023;0.69231867;0.15406314;0.1213015;0.53286591;0.22472175
0.1367023;0.88104976;0.5312119;0.13134851;0.71510566;0.35826279
0.1367023;0.84273074;0.47313937;0.13300765;0.46837998;0.18008885
0.15491362;0.72185534;0.30141357;0.13853811;0.71264233;0.35709514
0.13859618;0.66558287;0.21729252;0.13365287;0.5400594;0.23212169
0.1367023;0.88220354;0.53549656;0.1248963;0.76189043;0.39235354
0.14231475;0.80204109;0.41732518;0.13485114;0.52216295;0.21913161
0.15010155;0.76749021;0.36633125;0.14738686;0.75040752;0.38389989
0.15080149;0.65400248;0.19996184;0.1375242;0.76869212;0.39727773
0.1367023;0.57771472;0.0839772;0.13051894;0.75800537;0.38922575
0.10469314;0.57499154;0.07968062;0.10222962;0.44609065;0.16373779
0.11863436;0.71413813;0.28697969;0.08072664;0.59768605;0.27266722
0.14014834;0.76715423;0.3647837;0.23917629;0.73734016;0.37469014
0.17375775;0.67757728;0.2418792;0.16664992;0.76393844;0.39353978
0.29411711;0.62173561;0.15999258;0.20592667;0.46105276;0.17552597
0.18853003;0.82134135;0.45996874;0.19688599;0.37765956;0.11844341
0.18853004;0.83428406;0.47801125;0.25685585;0.45542046;0.17409867
0.17903448;0.86892761;0.52901488;0.0980412;0.4717428;0.18567081
0.20739874;0.80917945;0.44066732;0.17669513;0.67134463;0.32929295
0.16944657;0.81648557;0.45009221;0.15369161;0.4281583;0.14805332
0.16944657;0.87907976;0.54037564;0.07764942;0.75622807;0.38486447
0.12270546;0.83481917;0.47482104;0.14726268;0.77214492;0.39241852
0.1654516;0.63464716;0.18778818;0.15278754;0.68531232;0.32928747
0.16794845;0;0;0.15278754;0;0
0.19071976;0;0;0.17790055;0.01008138;0.00836168
0.22467697;0.00083702;0.00102208;0.21808137;0.01008138;0.00836208
0.17833537;0;0;0.16283275;0.0096809;0.00802851
0.18622542;0.00713524;0.00860766;0.16283275;0.00635531;0.00526799
0.19531397;0.02169136;0.0259823;0.17287795;0.00797105;0.00660494
0.19111926;0.02143237;0.02563685;0.17287795;0.00796937;0.00658607
0.17294216;0.01813994;0.02164061;0.12767454;0.00400031;0.00328323
0.13149439;0.00764788;0.00913401;0.12767454;0.002558;0.00208793
0.15057035;0.0075623;0.00905239;0.13269714;0;0
0.15526444;0.00699737;0.00836744;0.13269714;0.01150918;0.00954415
0.15106972;0.00746689;0.00892471;0.13269714;0.0115093;0.00954089
0.14008357;0.0184817;0.02172193;0.12265193;0.00950119;0.00779601
0.07856109;0.01766649;0.02076286;0.06740331;0.01146996;0.00932776
0.09424133;0.0193528;0.02279252;0.10758413;0.00221986;0.00166846
0.15646293;0.00713082;0.00826334;0.15781015;0.01148907;0.00936923
0.23506388;0.02082655;0.02462206;0.20803616;0.01147268;0.00937302
0.22387798;0.01591882;0.01889115;0.20803616;0.00968427;0.00821809
0.2041029;0.97715238;0.96136745;0.19296836;0.99641061;0.98565624
0.08385442;0.97616194;0.96028037;0.18292315;0.98656103;0.97749113
0.09573944;0.97652384;0.96073468;0.18292315;0.99604993;0.98552412
0.07886071;0.99013619;0.97716806;0.18794576;0.99872215;0.98760571
0.07886071;0.98838756;0.97506457;0.16745354;0.99704624;0.98620013
0.07886071;0.97690365;0.96138686;0.14796585;0.97243185;0.9648627
0.08754976;0.97462663;0.95864176;0.18794576;0.9676171;0.960888
0.08754976;0.98960753;0.97654;0.1801105;0.9715956;0.9641732
0.00068864;0.98475455;0.97053257;0.08508287;0.97867405;0.97175976
0;0.98547829;0.97114742;0.02059267;0.97857134;0.97144453
0;0.98556987;0.97128602;0.04620794;0.97840259;0.97132093
0;0.97225097;0.95537144;0.01496735;0.96589099;0.96093661
0;0.98661165;0.9724634;0;0.97407707;0.96749381
0;0.9860199;0.97176987;0;0.97055499;0.96456835
0;0.97103539;0.95395755;0.02829053;0.96986045;0.96401568
0.00442696;0.97139995;0.95438371;0.04704176;0.97661598;0.96962722
0.00442696;0.98625649;0.97203674;0.04750845;0.97211775;0.96587983
0.05683659;0.99589327;0.98341169;0.12962963;0.96273399;0.95800115
0.04906442;0.99637059;0.98386815;0.22222222;0.9694417;0.9635476
0.08698001;0.99360996;0.98057254;0.23650156;0.96943012;0.96353955
0;0.98822779;0.97412178;0;0.98139007;0.9734992
0.02396241;0.98636996;0.97185242;0.05683596;0.97043322;0.96440893
0.02396241;0.99160896;0.98083318;0.10313901;0.98177374;0.97381515
0.02590876;0.99476234;0.98474946;0.10313901;0.98100809;0.97326012
0.08698001;0.98277597;0.97039603;0.11357;0.97179456;0.96575053
0.10630541;0.99270872;0.98235056;0.17092858;0.97879666;0.97156265
0.09420999;0.97265603;0.95944204;0.12219479;0.97920401;0.97331197
0.1330248;0.97579127;0.96556667;0.12219479;0.97921065;0.9733252
0.12964729;0.97520648;0.96486873;0.2568447;0.9811063;0.97491386
0.21534212;0.98946736;0.98244413;0.27928636;0.97331915;0.96853279
0.14446088;0.97560143;0.96573073;0.22609964;0.98244617;0.97610777
0.19419989;0.97882816;0.96957485;0.28645414;0.97925565;0.97344786
0.19719221;0.97726447;0.96772481;0.28978927;0.98145243;0.97527998
0.19719221;0.9751362;0.96512821;0.28978927;0.9812938;0.97513116
0.21745144;0.98922863;0.982092;0.35766678;0.97834228;0.97269415
0.25625786;0.98688453;0.97924242;0.39201304;0.98173128;0.97553115
0.272425;0.99010169;0.98341069;0.39875206;0.97078421;0.96660391
0.26796669;0.9867825;0.97942968;0.43779873;0.98152301;0.97554465
0.31492757;0.98363519;0.97559437;0.43547345;0.98153585;0.97575498
0.33520488;0.99470758;0.98910379;0.35705981;0.98216685;0.97648632
0.3590249;0.99095331;0.98450704;0.37876243;0.98207663;0.9764136
0.38707109;0.98997749;0.98333516;0.42497262;0.98216043;0.97810452
0.2758095;0.99081098;0.98427416;0.35049288;0.98240757;0.97827454
0.22074504;0.98163618;0.97335145;0.27834064;0.98205358;0.97797164
0.21646093;0.98727714;0.98001079;0.27341183;0.98251776;0.9783686
0.23390019;0.97519837;0.96550505;0.24178532;0.9753591;0.97238113
0.16954746;0.97369641;0.96365991;0.20374426;0.98302083;0.97875678
0.18176682;0.98850853;0.98149037;0.20374426;0.98147277;0.97746719
0.12175275;0.98919751;0.98228938;0.19044359;0.98181664;0.97775736
0.13166744;0.97175272;0.96131234;0.16812133;0.98359211;0.97923511
0.23574856;0.9995011;0.99483425;0.25697525;0.97971625;0.97602731
0.28336572;0.97984942;0.97117619;0.26970954;0.97790136;0.97451646
0.31248305;0.9748372;0.96510391;0.29761053;0.9841687;0.97974192
0.28336572;0.97566628;0.96607029;0.27929604;0.97252926;0.97003591
0.28336572;0.97789701;0.96880864;0.26427243;0.98427467;0.97982697
0.32280801;0.98751831;0.98029403;0.29889827;0.97602694;0.97295228
0.28694614;0.98600724;0.97848081;0.28730863;0.97607255;0.97299015
0.28336572;0.98573625;0.9781226;0.26155387;0.98374072;0.97938195
0.28336572;0.99322593;0.98720859;0.32751467;0.98341383;0.97910692
0.32267617;0.9720148;0.96166936;0.33466877;0.98277706;0.97858209
0.33118332;0.9795314;0.97079669;0.29889827;0.97715209;0.97393455
0.33365812;0.97135902;0.96087697;0.29889827;0.98687425;0.98205105
0.28336572;0.97536334;0.96573916;0.29889827;0.97933771;0.97577051
0.26731782;0.98941201;0.98262529;0.29889827;0.98693459;0.98232377
0.29825291;0.98821316;0.98118103;0.28759479;0.98695098;0.982337
0.40666494;0.98968299;0.98323543;0.41035914;0.98612732;0.98189067
0.33458618;0.97373744;0.9641564;0.38660753;0.98103562;0.97762699
0.35763282;0.9743376;0.96488044;0.39376163;0.98510574;0.98101975
0.36012309;0.99207715;0.98637938;0.35398483;0.99060267;0.98910937
0.39011467;0.97474207;0.9655299;0.37043926;0.9862763;0.98529849
0.42986626;0.97239278;0.96301759;0.48490485;0.98705267;0.98596587
0.42197781;0.97148459;0.96191063;0.43267993;0.9795712;0.98006103
0.4801131;0.99018362;0.98442877;0.48361711;0.98694551;0.98623816
0.4801131;0.97514996;0.96622215;0.48361711;0.98322206;0.9832475
0.4801131;0.97539054;0.96648875;0.47875233;0.97785827;0.97875432
0.42197781;0.98977273;0.98389637;0.42051796;0.98202214;0.98212078
0.44208562;0.98941726;0.98326571;0.42051796;0.98138387;0.98164288
0.42197781;0.97652231;0.96774986;0.41422235;0.99164167;0.99023399
0.42322159;0.99329754;0.98731156;0.41436543;0.98636478;0.98581657
0.39514281;1;1;0.35613106;0.9822374;0.98234886
0.39514281;1;1;0.38005802;0.98702474;0.9863509
0.39929298;1;1;0.38005802;0.98593169;0.98543459
0.15929235;0.98182041;0.97800779;0.28080623;0.97874608;0.97942082
0.14357764;0.98209124;0.97834638;0.25790197;0.97736203;0.97826333
0.25715301;0.99884563;0.99851856;0.25790197;0.98277839;0.98277708
0.25321168;0.9985708;0.99795237;0.25790197;0.98740494;0.98632066
0.26015593;0.98371764;0.98004936;0.25790197;0.98610767;0.98523815
0.26071897;0.98299828;0.97915466;0.25790197;0.99021266;0.98867057
0.25884215;0.98608354;0.98288147;0.24293785;0.98859763;0.98791602
0.27087016;0.99914646;0.99862933;0.27989006;0.99010882;0.98918056
0.23012916;0.99983444;0.99946428;0.30371049;0.98330157;0.98348357
0.30835952;0.99973007;0.99935126;0.30371049;0.98725121;0.98679501
0.3374329;1;1;0.34342642;0.99129568;0.99019927
0.31734931;0.99924823;0.99903185;0.36672841;0.99082601;0.98980009
0.29305774;0.99876233;0.99844374;0.36201381;0.98973106;0.98888047
0.30874063;0.98433074;0.98104438;0.36105611;0.98744719;0.98696931
0.32929097;0.9857767;0.98279418;0.36105611;0.9927441;0.99139921
0.36372772;0.98395756;0.98057458;0.41533789;0.99098248;0.98996647
0.36248646;0.98360197;0.98010326;0.41533789;0.99238538;0.99113686
0.23458409;0.98827946;0.98583533;0.21569785;0.98723814;0.98620137
0.23458409;0.98439605;0.98112446;0.220419;0.991826;0.99093785
0.23458409;1;0.99994237;0.21982886;0.98634686;0.98687269
0.26683276;0.98524918;0.98214146;0.33431691;0.99221905;0.99201143
0.28004151;0.98447844;0.9811948;0.36382414;0.98408184;0.9862902
0.26873354;1;1;0.36411921;0.98712083;0.98883599
0.29901701;0.97855341;0.97436032;0.41693715;0.81393435;0.84252634
0.29901701;1;1;0.35349661;0.98064286;0.98335332
0.35507366;0.97860731;0.9742252;0.35025081;0.99198102;0.99285339
0.29901701;0.99527327;0.99429344;0.35084096;0.98419301;0.98635833
0.31319225;0.99466593;0.99354962;0.32723517;0.98099134;0.98367426
0.32253503;0.98056581;0.97659569;0.32516967;0.99173268;0.99267324
0.32382369;0.99417161;0.9929508;0.33903806;0.99233307;0.99318045
0.32446802;0.98023556;0.97620472;0.35084096;0.98432435;0.98646268
0.32221286;0.99414012;0.99291995;0.26969608;0.9850351;0.98706546
0.32221286;0.99664294;0.99570626;0.26969608;0.98574331;0.98761606
0.26680055;0.99462665;0.99330192;0.33372676;0.99233119;0.99313088
0.09573113;0.9795639;0.97517437;0.27412216;0.98475125;0.98677657
0.16628518;0.9955389;0.99438836;0.26999115;0.98480556;0.98682726
0.09573113;0.98000628;0.97571112;0.08675125;0.9957362;0.99600519
0.13276384;0.99652398;0.99559735;0.14576571;0.99865396;0.99845586
0.16789601;0.98164095;0.97771305;0.19032163;0.99302309;0.99373251
0.18625939;0.97818568;0.97364706;0.22547915;0.98484903;0.98691295
0.22205188;0.99271103;0.99112981;0.22547915;0.98484904;0.98691252
0.25681344;0.98555145;0.98250053;0.22547915;0.98250253;0.98494369
0.25681345;0.97779005;0.9732366;0.22547915;0.99059044;0.99171469
0.25681345;0.9780897;0.9735944;0.22547915;0.98522432;0.98721396
0.25681345;0.97802474;0.97352351;0.22547915;0.98627229;0.98809231
0.25681344;0.97744382;0.97283899;0.22547915;0.9889828;0.99037595
0.25745777;0.99238471;0.99078673;0.25081145;0.99029997;0.99148115
0.25745777;0.99256329;0.99100727;0.25081145;0.99440813;0.99492281
0.29740619;0.99320531;0.99178034;0.27648274;0.98552335;0.98748133
0.29740619;0.9923439;0.99074843;0.27648274;0.98634926;0.98817203
0.29740619;0.97876652;0.97442398;0.28917085;0.98261867;0.98504869
0.33123393;0.98106667;0.97726299;0.31926822;0.98258906;0.98502274
0.33123393;0.99206844;0.99061315;0.38034819;0.98257389;0.98501174
0.37826951;1;1;0.38034819;0.98249514;0.9849444
0.42337256;1;1;0.38034819;0.98237382;0.98484175
0.40210969;1;1;0.38034819;0.98280958;0.98521069
0.25681344;0.98986382;0.98751401;0.22809088;0.98515174;0.98710699
0.19612946;0.98452712;0.98105555;0.18737091;0.98482154;0.98682751
0;0.96985961;0.9633206;0;0.98647063;0.98820365
0.00040262;0.97938711;0.97488358;0;0.98808001;0.98955534
0.0003704;0.98031267;0.97562859;0.03913783;0.98618011;0.98765887
0;0.98006327;0.97507795;0;0.98983228;0.9857503
0;0.9716847;0.9647752;0.07865169;0.98652006;0.98293882
0.00049069;0.98017735;0.97489789;0.03797753;0.98662423;0.98302374
0;0.97815727;0.97244657;0;0.98651143;0.98288609
0;0.96312143;0.95345169;0;0.98155447;0.97858285
0;0.95951196;0.94370482;0;0.99517352;0.98984497
0;0.20491861;0.08689674;0;1;1
0;0.15095868;0.03271447;0.17968504;0.91825542;0.91602097
0.01454365;0.16560262;0.04790952;0.04755906;0.94554611;0.94399753
0;0.16615282;0.04816274;0.10692913;0.95780562;0.9565254
0.00980275;0;0;0.10094488;0.95731367;0.95606388
0.00910255;0;0;0.03181102;0.89990295;0.89708754
0.18835283;0.24602929;0.21576732;0.07874016;0.95681748;0.95400283
0.24016737;0;0;0.20472441;0.93740628;0.93422643
0.25123048;0;0;0.20472441;0.88568665;0.88108849
0.24716934;0.25449486;0.22659609;0.20459075;0.89674922;0.89244768
0.24716934;0.27844217;0.24824448;0.16535433;0.92636087;0.92322425
0.24716934;0.30549847;0.27282957;0.16535433;0.9456879;0.94301484
0.24016737;0.30682927;0.2741465;0.08661417;0.94066118;0.93786939
0.35207994;0.05662331;0.05258107;0.26771654;0.92279048;0.92027928
0.35207994;0.04350778;0.04093941;0.26771654;0.9430917;0.94116234
0.35207994;0.02456391;0.02734217;0.26771654;0.94468622;0.94268432
0.35207994;0.05175939;0.04982782;0.26771654;0.9439425;0.94188292
0.25011016;0.30573385;0.27584474;0.21259843;0.94309171;0.94094956
0.24016737;0.28265377;0.25649698;0.21259843;0.9547079;0.9529049
0.24016737;0.03525633;0.03604434;0.14173228;0.90338463;0.90018095
0.03711041;0.41275993;0.37137098;0;0.90177812;0.89836804
0.04019127;0.20069085;0.18292995;0.05426357;0.8606679;0.85621961
0;0.12025024;0.08126991;0;0.90526514;0.90092831
0.03171543;0.4090084;0.26665089;0.03622098;0.89584753;0.88835161
0;0.09398768;0;0.00987152;0.86160635;0.82209191
0;0.00025944;0;0.00987152;0.89641908;0.85669352
0;0.41432339;0.34122312;0.05525994;0.91350918;0.87574348
0;0.84821318;0.68932627;0.13478074;0.91285977;0.87508371
0.07935938;0.93636829;0.75913737;0.15090284;0.91154401;0.87376079
0.16179641;1;1;0.15090284;0.9082577;0.87034413
0.16179641;1;1;0.1616509;0.90715485;0.86939001
0.07935938;1;1;0.20464316;0.90790298;0.87044596
0.11134495;0.97831205;0.97777302;0.1455288;0.9186859;0.8877848
0.01626757;0.91024844;0.9085792;0.1455288;0.91771772;0.88661989
0.04968205;0.76391382;0.76067438;0.2107669;0.91241248;0.88130546
0.01362959;0.93873102;0.9361579;0.12318942;0.91109309;0.88002257
0.12178697;0.78960338;0.78780955;0.268126;0.91621979;0.88549034
0.1925729;0.81432629;0.81307576;0.3713754;0.91580304;0.88501635
0.24873999;0.97562586;0.9757004;0.37468362;0.91421055;0.88374195
0.20037694;1;1;0.37468362;0.90952002;0.87958201
0.29919146;0.78764153;0.78764186;0.37468362;0.91298669;0.88295725
0.29919146;0.77386714;0.77376581;0.37468362;0.91143095;0.88135526
0.29919146;0.8172602;0.81772526;0.37468362;0.87198145;0.84101665
0.17125331;0.91396237;0.96838698;0.39157636;0.90791647;0.87750189
0.19843151;0.94088376;0.9923353;0.39157635;0.91126771;0.88134655
0.19869234;0.80972549;0.86217737;0.30137575;0.88502933;0.85436326
0.1310526;0.7471438;0.79737448;0.33361995;0.88038092;0.84912602
0.18927542;0.8503979;0.89976083;0.33361995;0.91236739;0.88120979
0.12603033;0.74468545;0.79555675;0.32824592;0.88469867;0.85249813
0.12603033;0.92084878;0.97299906;0.32824591;0.91126829;0.88056906
0.12603034;0.92522033;0.97774816;0.32824591;0.92774487;0.8974227
0.20026702;0.75038384;0.80487236;0.37123817;0.90534797;0.87455149
0.20026702;0.75815289;0.81238919;0.37123816;0.89112291;0.86004412
0.20026702;0.75845751;0.81286578;0.32287188;0.88895226;0.84785266
0.20026702;0.72938993;0.78326502;0.32287188;0.92953874;0.9254926
0.20026702;0.76136695;0.81513946;0.32287188;0.93044989;0.92656541
0.20026702;0.91945742;0.97286067;0.31212382;0.9265062;0.92240944
0.20026702;0.92297845;0.97682378;0.36586414;0.91029043;0.90563734
0.20026702;0.92850783;0.98227029;0.31749785;0.92331411;0.91914078
0.20026702;0.76056151;0.81410593;0.26913156;0.950724;0.94721149
0.20026702;0.97951822;1;0.26913156;0.90212813;0.89742128
0.13807659;1;1;0.2100172;0.96583608;0.96271158
0.13808758;1;1;0.2100172;0.92618458;0.92201226
0.13814254;0.80478846;0.81221452;0.37661221;0.94331367;0.93959221
0.13808758;0.84048082;0.84659365;0.3766122;0.92202113;0.91746026
0.13807659;0.99947429;0.9991951;0.3766122;0.94246601;0.93839711
0.12603033;0.99686069;0.99585606;0.31706428;0.97808491;0.97466111
0.12603033;0.8515348;0.8518108;0.21348602;0.9241519;0.91935455
0.12603033;0.83955499;0.84049342;0.23571728;0.94441267;0.9400953
0.12603033;0.87071246;0.87012469;0.1455288;0.9032554;0.89794672
0.07935938;0.86642026;0.86593155;0.34367141;0.90692832;0.90177805
0.07935938;1;1;0.24421696;0.93994743;0.93539299
0;0.83662756;0.84221881;0.37697687;0.86222956;0.8558742
0;0.98490452;0.98508828;0.16519336;0.92215426;0.91710199
0;0.83847994;0.8441124;0.21639131;0.89587951;0.89026325
0.00002191;0.90271179;0.90666372;0.15292523;0.90429637;0.89886056
0.10949976;0.98118412;0.98271725;0.19810255;0.93464541;0.92995493
0.11108148;0.13147443;0.58669419;0.19906935;0.95751842;0.95348656
0.11108148;0.57888582;0.98031306;0.19906934;0.95817953;0.95415749
0.11336138;0.74365888;1;0.20871014;0.9178456;0.9128721
0.01487737;0.78730777;1;0.20871013;0.94556756;0.94118752
0.01487738;0.74697202;0.96666819;0.20871014;0.93664225;0.93206858
0.01632704;0.74490495;0.96496656;0.21643633;0.94481643;0.940427
0.01632706;0.58905867;0.83951996;0.21026654;0.93954001;0.93329087
0.0435183;0.66528386;0.90263496;0.18558736;0.94277042;0.93688606
0.0435183;0.67658145;0.91182891;0.18558736;0.91662965;0.91011713
0.062185;0.69208957;0.92489149;0.17324778;0.9559045;0.95051904
0.07500281;0.79156563;1;0.18558736;0.94799178;0.943345
0.248852;0.79448799;1;0.18558736;0.90665812;0.90101759
0.07550061;0.79593086;1;0.18558736;0.91660723;0.91127391
0.07462946;0.63614266;0.87027534;0.18558736;0.89777461;0.89199336
0.00017423;0.78545147;0.98954281;0.18558736;0.92143112;0.91500196
0.01240714;0.58071397;0.82414099;0.18558736;0.88153369;0.87421057
0.14685594;0.79391914;0.99728692;0.34697307;0.82659687;0.81802517
0.14957911;0.93471612;1;0.40967142;0.88919009;0.88450163
0.15126225;0.64746688;0.78901131;0.4372684;0.88986349;0.88518146
0.15162417;0.8525267;0.93944042;0.4372684;0.88988029;0.88521327
0.15201196;0.8150738;0.91226756;0.46373743;0.89029844;0.88577566
0.36210665;0.64355686;0.78765583;0.46373743;0.9030352;0.89887583
0.36907602;0.61888152;0.77416344;0.47816594;0.88158512;0.87691692
0.36907602;0.69692042;0.83153394;0.47816594;0.88123688;0.87662937
0.36907602;0.69632228;0.83104396;0.45769651;0.90266564;0.89857574
0.36907602;0.56742194;0.73639934;0.45758081;0.87974891;0.87505487
0.18463689;0.89742393;0.97676025;0.45758081;0.88107454;0.87730392
0.23902242;0.84839589;0.94084312;0.45758081;0.88602232;0.882384
0.23949715;0.62621936;0.77868248;0.45758081;0.88017383;0.87638402
0.23981356;0.66406391;0.80632685;0.50027762;0.27760211;0.28977829
0.24009041;0.84813013;0.94040523;0.50027762;0.35754474;0.36810014
0.24010361;0.80000954;0.90508761;0.43781233;0.33290906;0.34412934
0.24010362;0.64969363;0.79532964;0.36840644;0.33661085;0.34742727
