<DATE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
21/10/13;12520,0000000;12524,0000000;12496,0000000;12519,0000000;3082,9900000;3082,9900000;3082,9900000;3082,9900000;6,5397000;6,5612000;6,5397000;6,5603000;37,5955000;37,6019000;32,3291000;32,3856000;20,6220000;20,6230000;20,6130000;20,6160000;204,9700000;205,5400000;203,7100000;204,2800000;0,0179800;0,0181500;0,0178200;0,0181100;6,8005000;6,8321000;6,7568000;6,7743000;307,0800000;308,2800000;306,4300000;307,8100000;1,5040600;1,5110100;1,4950000;1,5002000;8,5095000;8,5120000;8,4201000;8,4273000;54,9129000;55,1840000;53,5299000;54,9270000;1,4731000;1,4734000;1,4650000;1,4674000;0,7094800;0,7100000;0,7059000;0,7066300;1,0370500;1,0381500;1,0320000;1,0365800;1,1009800;1,1012000;1,1002000;1,1002000;9,3118400;9,3327300;9,2770000;9,2938000;1,4086200;1,4115100;1,4008000;1,4081600;8,3891400;8,4387000;8,3627000;8,4315000;1,3515800;1,3605600;1,3478000;1,3575800;133,8620000;135,0150000;133,7500000;134,7880000
22/10/13;12518,0000000;12621,0000000;12502,0000000;12610,0000000;3101,6400000;3102,2400000;3101,4000000;3101,7700000;6,5603000;6,5603000;6,5433000;6,5438000;32,3934000;32,4189000;32,3799000;32,4018000;20,6260000;20,7110000;20,3640000;20,3800000;204,3100000;204,3900000;201,1300000;201,3000000;0,0181200;0,0181200;0,0180800;0,0180900;6,7772000;6,8353000;6,7651000;6,8163000;307,4500000;309,6400000;307,3600000;308,9800000;1,5002400;1,5279000;1,4974000;1,5250300;8,4303000;8,4721000;8,3881000;8,4588000;54,9190000;55,5500000;54,1390000;55,1272000;1,4671000;1,4741000;1,4630000;1,4725000;0,7067400;0,7113400;0,7054000;0,7099100;1,0364900;1,0374000;1,0310000;1,0351100;1,1003000;1,1006000;1,0993300;1,0997900;9,3001000;9,3234100;9,2534000;9,2561000;1,4082100;1,4166500;1,4033000;1,4071500;8,4322000;8,4794100;8,4110000;8,4641400;1,3574100;1,3672900;1,3560000;1,3612700;134,8060000;135,8560000;134,7200000;135,6960000
23/10/13;12612,0000000;12620,0000000;12592,0000000;12610,0000000;3101,7700000;3101,7700000;3101,7700000;3101,7700000;6,5438000;6,5438000;6,5319000;6,5340000;30,5964000;30,6086000;30,4769000;30,5185000;20,3750000;20,4360000;20,3460000;20,3580000;201,2500000;201,2500000;201,1300000;201,2400000;0,0181500;0,0181600;0,0181500;0,0181500;6,8167000;6,8598000;6,7457000;6,7583000;309,0200000;309,3800000;307,6900000;308,6300000;1,5246100;1,5491600;1,5230000;1,5452800;8,4596000;8,4965000;8,4245000;8,4870000;55,2860000;56,8735000;55,1018000;56,1980000;1,4726000;1,4779000;1,4684000;1,4759000;0,7098500;0,7152000;0,7095200;0,7146000;1,0352200;1,0363400;1,0302000;1,0326800;1,1001500;1,1009700;1,0956000;1,0976000;9,2560000;9,2838500;9,2411000;9,2636000;1,4072000;1,4197300;1,4043900;1,4063200;8,4697600;8,5822000;8,4473200;8,5436000;1,3612000;1,3751500;1,3585000;1,3666700;135,7000000;136,4700000;135,4000000;136,3200000
24/10/13;12608,0000000;12658,0000000;12607,0000000;12645,0000000;3114,9600000;3117,1000000;3114,6200000;3117,1000000;6,5340000;6,5673000;6,5340000;6,5642000;30,5226000;30,5226000;30,5226000;30,5226000;20,3600000;20,3780000;20,1850000;20,2010000;200,9200000;201,6400000;200,7800000;201,2300000;0,0181300;0,0184400;0,0180700;0,0181500;6,7519000;6,7907000;6,7141000;6,7694000;308,9300000;309,5300000;307,7600000;309,0600000;1,5455200;1,5461500;1,5394000;1,5394000;8,4880000;8,5339000;8,4662000;8,5121000;56,3350000;57,8080000;56,2041000;57,6377000;1,4759000;1,4831000;1,4730000;1,4790000;0,7146800;0,7201500;0,7136000;0,7186100;1,0325800;1,0364400;1,0275600;1,0333800;1,0977500;1,0981200;1,0861000;1,0870100;9,2650000;9,2684200;9,2210000;9,2286000;1,4068200;1,4068200;1,4013700;1,4015100;8,5429700;8,5744800;8,4913000;8,5351000;1,3671700;1,3684700;1,3646000;1,3646000;136,4300000;136,5000000;136,3960000;136,4600000
25/10/13;12644,0000000;12667,0000000;12630,0000000;12666,0000000;3117,1000000;3117,1000000;3117,1000000;3117,1000000;6,5642000;6,5642000;6,5642000;6,5642000;30,4915000;30,4934000;30,4790000;30,4828000;20,2000000;20,2160000;20,0220000;20,0780000;201,2900000;201,2900000;198,1200000;198,2200000;0,0181500;0,0184200;0,0179500;0,0180300;6,7683000;6,7714000;6,7683000;6,7714000;308,9900000;309,7400000;308,1500000;308,7200000;1,5418000;1,5517000;1,5411000;1,5484200;8,5182000;8,5216000;8,5139000;8,5216000;57,7770000;58,7235000;57,2320000;57,5130000;1,4800000;1,4809000;1,4782000;1,4789000;0,7186000;0,7189900;0,7186000;0,7187000;1,0325700;1,0334100;1,0325700;1,0334100;1,0871400;1,0930000;1,0817000;1,0902500;9,2235000;9,2235000;9,2235000;9,2235000;1,4051100;1,4058100;1,4021700;1,4052500;8,5326400;8,5405000;8,5326400;8,5405000;1,3654000;1,3666700;1,3642000;1,3651100;136,4260000;136,4260000;136,0950000;136,2230000
26/10/13;12660,0000000;12660,0000000;12658,0000000;12658,0000000;3121,8800000;3122,3300000;3121,7700000;3121,7700000;6,5866000;6,5866000;6,5845000;6,5855000;30,4979000;30,6228000;29,6360000;29,6584000;20,0810000;20,0890000;19,7220000;19,7390000;197,8700000;198,4900000;194,8100000;195,3900000;0,0180300;0,0180500;0,0175600;0,0175600;6,7680000;6,7680000;6,7670000;6,7673000;308,9600000;308,9600000;308,5800000;308,7000000;1,5495000;1,5514400;1,5300000;1,5411800;8,5139000;8,5175000;8,5086000;8,5114000;57,5340000;57,8050000;57,5340000;57,8050000;1,4790000;1,4805000;1,4766000;1,4773000;0,7185600;0,7191000;0,7174000;0,7176200;1,0320500;1,0328300;1,0320500;1,0327000;1,0902800;1,0958800;1,0866000;1,0947000;9,2300000;9,2375900;9,2300000;9,2375500;1,4052400;1,4077700;1,3989000;1,4026200;8,5155000;8,5327900;8,5155000;8,5283500;1,3651000;1,3714300;1,3590000;1,3679100;136,2300000;136,5950000;135,1000000;136,2610000
28/10/13;12661,0000000;12679,0000000;12634,0000000;12671,0000000;3128,9200000;3129,2900000;3128,8600000;3128,9300000;6,5855000;6,5855000;6,5761000;6,5770000;29,6513000;29,6962000;26,2744000;26,2748000;19,7340000;19,7340000;19,7230000;19,7330000;195,3200000;197,3000000;194,4600000;196,7500000;0,0177000;0,0177000;0,0172500;0,0172500;6,7664000;6,7695000;6,7095000;6,7157000;308,8200000;309,0200000;308,7000000;308,7500000;1,5408800;1,5590300;1,5320000;1,5520800;8,5103000;8,5200000;8,4426000;8,4738000;57,6040000;57,6040000;57,2320000;57,5480000;1,4793000;1,4839000;1,4710000;1,4816000;0,7178000;0,7196500;0,7143000;0,7185400;1,0326900;1,0350900;1,0290000;1,0331000;1,0947500;1,1006300;1,0924000;1,0984900;9,2286000;9,2471000;9,2005000;9,2346000;1,4025800;1,4092300;1,3947600;1,4052400;8,5253700;8,7087300;8,5110000;8,6942400;1,3679600;1,3916300;1,3656000;1,3826100;136,3210000;138,8720000;136,0600000;138,3900000
29/10/13;12659,0000000;12710,0000000;12634,0000000;12641,0000000;3124,8400000;3140,3100000;3123,9100000;3136,9500000;6,5770000;6,6090000;6,5770000;6,6076000;26,2779000;26,3002000;24,9280000;24,9467000;19,7010000;19,7720000;19,6880000;19,7320000;197,1800000;197,1800000;194,0000000;194,4800000;0,0172500;0,0174000;0,0169400;0,0173300;6,7194000;6,7220000;6,6452000;6,6560000;309,0400000;309,8800000;307,9600000;308,3900000;1,5519500;1,5786000;1,5500000;1,5757400;8,4747000;8,6814000;8,4635000;8,6472000;57,1850000;58,5660000;57,0800000;58,5140000;1,4816000;1,5105000;1,4787000;1,5035000;0,7186200;0,7304800;0,7177000;0,7265000;1,0333400;1,0433800;1,0308000;1,0392000;1,0990400;1,0990900;1,0988600;1,0990800;9,2336000;9,2438200;9,1659000;9,2113000;1,4053300;1,4131800;1,4021000;1,4100100;8,6948000;8,7460000;8,6574000;8,7320000;1,3829900;1,4043500;1,3797000;1,4035100;138,4100000;140,1410000;138,0300000;140,0490000
30/10/13;12642,0000000;12685,0000000;12628,0000000;12645,0000000;3138,1000000;3138,3400000;3136,6600000;3137,1600000;6,6076000;6,6076000;6,5982000;6,5982000;24,9463000;25,5168000;24,9059000;25,3869000;19,7380000;19,9340000;19,5380000;19,7820000;194,6100000;194,7400000;194,3800000;194,7400000;0,0173300;0,0173300;0,0172500;0,0172500;6,6520000;6,6883000;6,6448000;6,6687000;308,4100000;312,4500000;307,8800000;311,8000000;1,5760700;1,5920500;1,5710000;1,5756900;8,6481000;8,7493000;8,5876000;8,7391000;58,4490000;59,3930000;57,5576000;58,9000000;1,5036000;1,5140000;1,4960000;1,5134000;0,7265000;0,7357500;0,7249000;0,7348200;1,0400400;1,0540500;1,0390000;1,0528000;1,0990400;1,0990400;1,0973900;1,0978300;9,2113000;9,2904200;9,2030000;9,2726400;1,4101000;1,4319000;1,4057000;1,4308000;8,7336600;8,7537300;8,6742000;8,7434400;1,4037100;1,4162700;1,4000000;1,4048200;140,0740000;141,0550000;139,5100000;139,7330000
31/10/13;12649,0000000;12655,0000000;12535,0000000;12536,0000000;3137,3500000;3137,3600000;3108,1700000;3108,5500000;6,5982000;6,5982000;6,5982000;6,5982000;25,3911000;25,4015000;24,1516000;24,1721000;19,7470000;19,8090000;19,4420000;19,5000000;194,2300000;194,2300000;193,9000000;194,0400000;0,0173300;0,0174200;0,0173300;0,0174200;6,6696000;6,7530000;6,6634000;6,7407000;311,7700000;313,2500000;310,7700000;312,5900000;1,5754400;1,5833200;1,5680000;1,5762200;8,7414000;8,8213000;8,6983000;8,7102000;58,8680000;61,2530000;57,9710000;61,2530000;1,5134000;1,5284000;1,5107000;1,5137000;0,7347000;0,7385800;0,7304400;0,7312200;1,0524600;1,0573900;1,0476900;1,0487400;1,0976900;1,0989500;1,0885000;1,0924100;9,2726500;9,2873000;9,2342000;9,2631000;1,4310000;1,4383000;1,4272000;1,4345000;8,7444200;8,7867000;8,7008700;8,7136400;1,4048100;1,4123500;1,3810800;1,3819900;139,7410000;140,7000000;138,9900000;139,5360000
01/11/13;12531,0000000;12542,0000000;12404,0000000;12411,0000000;3108,5500000;3120,3700000;3108,5500000;3120,3000000;6,5949000;6,5966000;6,5945000;6,5960000;24,1669000;24,1669000;24,1525000;24,1655000;19,4930000;19,6740000;19,3140000;19,3540000;194,4200000;196,7300000;194,4200000;195,8200000;0,0174300;0,0174700;0,0170200;0,0170400;6,7415000;6,8236000;6,7261000;6,7273000;312,6000000;314,1700000;310,5500000;311,2400000;1,5764300;1,5770400;1,5718000;1,5728000;8,7107000;8,7450000;8,5653000;8,6140000;61,2790000;63,6810000;60,7720000;63,4190000;1,5136000;1,5205000;1,4960000;1,5078000;0,7315000;0,7360000;0,7268000;0,7272200;1,0486600;1,0535300;1,0435600;1,0439800;1,0925600;1,1194100;1,0914000;1,1149700;9,2657200;9,3781900;9,2551000;9,3739900;1,4370300;1,4381700;1,4319000;1,4321400;8,7136400;8,8679400;8,7054000;8,8342000;1,3824900;1,3824900;1,3791300;1,3796300;139,6100000;139,6100000;139,5500000;139,5500000
02/11/13;12413,0000000;12414,0000000;12406,0000000;12411,0000000;3122,0700000;3122,3200000;3122,0600000;3122,0600000;6,5960000;6,5960000;6,5945000;6,5951000;24,1264000;24,2132000;24,1098000;24,1641000;19,3970000;19,3970000;18,9260000;18,9730000;195,8800000;197,2400000;195,7600000;196,3800000;0,0170600;0,0171800;0,0168000;0,0169200;6,8081000;6,8097000;6,7275000;6,7745000;311,2300000;313,1800000;310,4200000;311,4300000;1,5760000;1,5770000;1,5697000;1,5742900;8,6157000;8,6157000;8,6124000;8,6137000;62,9870000;63,9880000;62,2288000;62,5120000;1,5083000;1,5083000;1,5043000;1,5052000;0,7277000;0,7278300;0,7274700;0,7277000;1,0439300;1,0441100;1,0434600;1,0434600;1,1148800;1,1285100;1,1078700;1,1273700;9,3550000;9,3613400;9,3513000;9,3576800;1,4369200;1,4382000;1,4344600;1,4363400;8,8329400;8,8338000;8,8300000;8,8300000;1,3818800;1,3818800;1,3757400;1,3789600;139,6000000;139,6000000;139,0500000;139,3790000
04/11/13;12412,0000000;12470,0000000;12377,0000000;12462,0000000;3109,3100000;3131,4600000;3108,5600000;3131,4600000;6,5951000;6,6029000;6,5951000;6,6016000;24,1710000;24,1710000;23,0186000;23,0302000;18,9860000;18,9980000;18,9640000;18,9980000;196,4300000;204,1500000;196,3200000;202,4200000;0,0169300;0,0172000;0,0162700;0,0162700;6,7666000;6,7860000;6,6938000;6,6989000;311,6400000;311,8100000;310,8900000;311,4100000;1,5744800;1,5856800;1,5710000;1,5793900;8,6120000;8,6133000;8,5877000;8,6015000;62,4640000;62,9020000;62,4470000;62,9020000;1,5061000;1,5086000;1,5020000;1,5049000;0,7272000;0,7280000;0,7267900;0,7269800;1,0467900;1,0467900;1,0441400;1,0445700;1,1272800;1,1380000;1,1222000;1,1236800;9,3570200;9,3783100;9,3262000;9,3659500;1,4363300;1,4385200;1,4233000;1,4363100;8,8233000;8,8462000;8,8233000;8,8436700;1,3793000;1,4015600;1,3790500;1,4011400;139,3700000;140,7430000;139,0200000;140,5620000
05/11/13;12463,0000000;12467,0000000;12417,0000000;12439,0000000;3142,6200000;3143,3900000;3136,4700000;3136,5700000;6,6016000;6,6016000;6,5785000;6,5787000;22,9886000;23,0612000;22,6339000;22,7013000;18,9490000;18,9490000;18,9160000;18,9310000;201,6200000;202,2300000;197,1600000;197,8700000;0,0162700;0,0164000;0,0156500;0,0157200;6,6996000;6,7483000;6,6841000;6,6841000;311,7900000;312,2300000;311,6500000;312,0600000;1,5798800;1,5937000;1,5689000;1,5810200;8,6015000;8,7645000;8,5921000;8,7514000;62,6580000;62,6690000;62,5130000;62,5280000;1,5063000;1,5296000;1,5047000;1,5274000;0,7272000;0,7363600;0,7261000;0,7355000;1,0445800;1,0509500;1,0434600;1,0470700;1,1237000;1,1280000;1,1048000;1,1110700;9,3571000;9,4245500;9,3502100;9,4114300;1,4361800;1,4446600;1,4197000;1,4343200;8,8437900;8,8636000;8,8111000;8,8193000;1,4010400;1,4054800;1,3839000;1,3915900;140,5600000;141,0360000;139,3500000;140,2870000
06/11/13;12438,0000000;12504,0000000;12434,0000000;12481,0000000;3140,3300000;3140,6800000;3102,5600000;3129,8900000;6,5787000;6,5889000;6,5787000;6,5854000;22,6931000;22,9045000;22,5937000;22,8411000;18,9670000;19,3950000;18,9670000;19,3050000;197,9000000;202,0400000;197,7500000;201,2400000;0,0158200;0,0159800;0,0155700;0,0159400;6,6854000;6,6908000;6,6005000;6,6074000;312,1900000;314,3300000;311,3500000;313,4900000;1,5812700;1,5867300;1,5630000;1,5763700;8,7528000;8,7952000;8,6915000;8,7462000;62,8730000;63,4860000;62,0100000;63,2000000;1,5274000;1,5344000;1,5150000;1,5244000;0,7355600;0,7390000;0,7325000;0,7333300;1,0470400;1,0513100;1,0438000;1,0496900;1,1110300;1,1113100;1,1106800;1,1106800;9,4054000;9,4200000;9,3352000;9,3588600;1,4345100;1,4485700;1,4266400;1,4476400;8,8193000;8,8674100;8,7231000;8,7736000;1,3916200;1,3958300;1,3793000;1,3875600;140,2800000;140,6700000;138,3800000;138,8970000
