<DATEandTIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
0.5;0.490000;0.507999;0.513000;0.508000
0.5;0.509;0.507000;0.505999;0.503
0.5;0.502000;0.495999;0.493000;0.498999
0.5;0.498999;0.490000;0.492000;0.5
0.5;0.5;0.5;0.478999;0.460000
0.5;0.460000;0.463999;0.486999;0.503
0.5;0.503;0.505000;0.502000;0.497
0.5;0.497;0.506999;0.506;0.516000
0.5;0.515000;0.511000;0.512999;0.506
0.5;0.507000;0.500999;0.503;0.494999
0.5;0.494999;0.493000;0.499000;0.506
0.5;0.506;0.518000;0.511000;0.512
0.5;0.512;0.5;0.509;0.503999
0.5;0.503999;0.497999;0.485999;0.484000
0.5;0.484000;0.489000;0.500999;0.502000
0.5;0.502000;0.497999;0.478000;0.478999
0.5;0.478999;0.496000;0.490000;0.506999
0.5;0.506999;0.519999;0.527999;0.519999
0.5;0.519999;0.490000;0.491999;0.490000
0.5;0.490000;0.497;0.511000;0.508000
0.5;0.508000;0.518999;0.497;0.503
0.5;0.500999;0.487000;0.509;0.500999
0.5;0.503;0.524000;0.503999;0.518000
0.5;0.518000;0.497;0.518999;0.505000
0.5;0.505000;0.515000;0.505000;0.513999
0.5;0.513999;0.5;0.494999;0.489000
0.5;0.489000;0.488999;0.496000;0.494999
0.5;0.494999;0.509;0.496000;0.491999
0.5;0.491999;0.481999;0.495999;0.501000
0.5;0.501000;0.509;0.504000;0.510999
0.5;0.510999;0.506;0.512999;0.505000
0.5;0.506;0.503;0.497999;0.497999
0.5;0.497;0.491999;0.462000;0.463000
0.5;0.462000;0.463000;0.479999;0.472999
0.5;0.475999;0.475999;0.493000;0.492000
0.5;0.490000;0.5;0.503;0.506999
0.5;0.506999;0.496000;0.491;0.487000
0.5;0.487000;0.491999;0.503999;0.500999
0.5;0.500999;0.497;0.481000;0.482999
0.5;0.482999;0.486000;0.463999;0.470000
0.5;0.470000;0.469000;0.471000;0.491
0.5;0.491;0.492999;0.518999;0.491999
0.5;0.491999;0.490000;0.463000;0.462000
0.5;0.460999;0.469000;0.502000;0.506
0.5;0.507000;0.506999;0.494999;0.497999
0.5;0.498999;0.524999;0.523000;0.536000
0.5;0.535000;0.507000;0.520999;0.507999
0.5;0.524999;0.515999;0.495000;0.493000
0.5;0.478000;0.494;0.503999;0.502000
0.5;0.5;0.484999;0.491999;0.494999
0.5;0.494999;0.502000;0.504000;0.503999
0.5;0.503999;0.497;0.494999;0.491
0.5;0.496000;0.494999;0.492000;0.503
0.5;0.497999;0.497999;0.503;0.494
0.5;0.494;0.497;0.497;0.496000
0.5;0.496000;0.5;0.503999;0.500999
0.5;0.5;0.494;0.488999;0.493000
0.5;0.499000;0.504000;0.501000;0.509
0.5;0.503999;0.503999;0.500999;0.506
0.5;0.506;0.503;0.506999;0.491
0.5;0.491;0.493000;0.496000;0.502000
0.5;0.502000;0.497;0.494999;0.494
0.5;0.497;0.512999;0.503;0.518999
0.5;0.515999;0.526000;0.533000;0.512999
0.5;0.512999;0.489999;0.500999;0.502000
0.5;0.503;0.501000;0.494;0.442999
0.5;0.438000;0.439;0.433;0.494
0.5;0.497999;0.515999;0.506;0.519000
0.5;0.519000;0.502000;0.495000;0.489999
0.5;0.489999;0.492999;0.512999;0.504000
0.5;0.504000;0.503;0.508000;0.503
0.5;0.503;0.501000;0.500999;0.498999
0.5;0.495999;0.497;0.488;0.481000
0.5;0.484000;0.491999;0.496000;0.506
0.5;0.506;0.494999;0.503;0.497999
0.5;0.497999;0.506;0.497999;0.506
0.5;0.506;0.498000;0.503;0.501000
0.5;0.501000;0.534999;0.514000;0.509999
0.5;0.509999;0.484999;0.500999;0.506
0.5;0.506;0.509999;0.505000;0.510999
0.5;0.510999;0.503;0.506999;0.494000
0.5;0.494000;0.491;0.491;0.494
0.5;0.492999;0.496000;0.5;0.500999
0.5;0.502000;0.498000;0.499000;0.488999
0.5;0.488999;0.494;0.494;0.484999
0.5;0.483000;0.498999;0.478999;0.520000
0.5;0.521999;0.499000;0.510999;0.482999
0.5;0.482999;0.506;0.497;0.521000
0.5;0.521000;0.500999;0.507000;0.488
0.5;0.488;0.484999;0.484999;0.484000
0.5;0.484000;0.489000;0.501999;0.503
0.5;0.503;0.513999;0.506;0.515999
0.5;0.515999;0.503;0.494;0.484000
0.5;0.483000;0.481999;0.493000;0.499000
0.5;0.5;0.498000;0.491;0.489999
0.5;0.489999;0.492999;0.5;0.498000
0.5;0.499000;0.512;0.496000;0.513999
0.5;0.535000;0.519000;0.524000;0.498000
0.5;0.475999;0.475999;0.495999;0.494999
0.5;0.494999;0.497;0.496000;0.5
0.5;0.5;0.503;0.493000;0.505000
0.5;0.505000;0.504999;0.503999;0.494999
0.5;0.494999;0.496000;0.503;0.499000
0.5;0.499000;0.505000;0.505000;0.501999
0.5;0.501999;0.491;0.478000;0.478999
0.5;0.478999;0.481999;0.501999;0.499000
0.5;0.499000;0.494999;0.484000;0.484000
0.5;0.488;0.488;0.473999;0.481000
0.5;0.477000;0.484999;0.499000;0.503
0.5;0.503;0.495000;0.491;0.484999
0.5;0.484999;0.491999;0.497999;0.503999
0.5;0.503999;0.5;0.501000;0.503
0.5;0.503;0.508000;0.492999;0.490000
0.5;0.490000;0.492999;0.502000;0.509
0.5;0.509;0.498000;0.503999;0.497999
0.5;0.497999;0.497999;0.498000;0.499000
0.5;0.499000;0.499000;0.497999;0.489999
0.5;0.491;0.498999;0.511000;0.504000
0.5;0.503;0.498000;0.492999;0.497
0.5;0.497;0.494999;0.492000;0.494
0.5;0.494;0.494999;0.497999;0.498999
0.5;0.498999;0.497;0.496000;0.5
0.5;0.5;0.5;0.494;0.5
0.5;0.5;0.501000;0.505000;0.5
0.5;0.5;0.498999;0.503;0.497
0.5;0.497;0.5;0.501999;0.503
0.5;0.503;0.503;0.502000;0.502000
0.5;0.504000;0.501000;0.496000;0.499000
0.5;0.497;0.518999;0.504999;0.518999
0.5;0.518999;0.497999;0.506999;0.487000
0.5;0.487000;0.493000;0.504000;0.506999
0.5;0.506999;0.503999;0.501999;0.503
0.5;0.5;0.499000;0.495000;0.487000
0.5;0.490000;0.499000;0.494;0.509999
0.5;0.509999;0.5;0.506;0.426000
0.5;0.494999;0.504999;0.498999;0.579999
0.5;0.511000;0.510000;0.509;0.511000
0.5;0.436999;0.506999;0.509;0.494999
0.5;0.569000;0.491999;0.5;0.503
0.5;0.503;0.510000;0.499000;0.503999
0.5;0.505000;0.494999;0.506;0.5
0.5;0.498999;0.5;0.5;0.486000
0.5;0.486000;0.497;0.490000;0.510999
0.5;0.510999;0.5;0.503;0.502000
0.5;0.502000;0.502000;0.500999;0.493000
0.5;0.493000;0.5;0.502000;0.506
0.5;0.506;0.497999;0.5;0.497999
0.5;0.497999;0.5;0.503999;0.495699
0.5;0.5;0.5;0.497999;0.505299
0.5;0.500999;0.500999;0.489000;0.490000
0.5;0.490000;0.491;0.5;0.499000
0.5;0.499000;0.496000;0.492999;0.494999
0.5;0.494999;0.494999;0.495000;0.490000
0.5;0.490000;0.489000;0.478999;0.488
0.5;0.488;0.488;0.496000;0.491
0.5;0.491;0.497999;0.504999;0.503999
0.5;0.503999;0.5;0.503;0.503
0.5;0.505000;0.504000;0.5;0.496000
0.5;0.494;0.494;0.497;0.499000
0.5;0.5;0.503999;0.5;0.506
0.5;0.505000;0.502000;0.503;0.501999
0.5;0.501999;0.502999;0.503;0.497
0.5;0.497;0.5;0.497;0.506999
0.5;0.506999;0.508000;0.504000;0.507000
0.5;0.508000;0.506;0.510999;0.501999
0.5;0.502000;0.502000;0.5;0.503
0.5;0.501999;0.497;0.497999;0.494
0.5;0.496000;0.501999;0.501000;0.507000
0.5;0.505000;0.503;0.506;0.498999
0.5;0.498999;0.5;0.5;0.503
0.5;0.503;0.498000;0.501999;0.494
0.5;0.494;0.5;0.497;0.480000
0.5;0.480000;0.484999;0.475000;0.497
0.5;0.497;0.506;0.5;0.512999
0.5;0.512999;0.494;0.511000;0.502000
0.5;0.502000;0.509;0.503;0.507999
0.5;0.507999;0.510999;0.503;0.508000
0.5;0.510000;0.503;0.509;0.499000
0.5;0.497;0.502000;0.497999;0.506
0.5;0.506;0.496000;0.497;0.488999
0.5;0.488;0.488999;0.481999;0.480000
0.5;0.481000;0.493000;0.493000;0.509999
0.5;0.508999;0.500999;0.503999;0.491999
0.5;0.493000;0.491;0.501000;0.496000
0.5;0.495000;0.494;0.494999;0.496000
0.5;0.497;0.498000;0.496000;0.5
0.5;0.5;0.497;0.494;0.417999
0.5;0.5;0.509;0.503;0.588999
0.5;0.506999;0.501999;0.512999;0.5
0.5;0.500999;0.503999;0.509;0.503
0.5;0.43;0.499000;0.491;0.497999
0.5;0.498000;0.500999;0.5;0.506
0.5;0.593999;0.515000;0.497999;0.487000
0.5;0.472000;0.473000;0.487000;0.499000
0.5;0.498000;0.497;0.499000;0.5
0.5;0.5;0.5;0.503999;0.5
0.5;0.5;0.500999;0.500999;0.5
0.5;0.491999;0.499000;0.490000;0.475999
0.5;0.484000;0.481999;0.494;0.503999
0.5;0.503999;0.497999;0.496000;0.496000
0.5;0.496000;0.496000;0.494999;0.497
0.5;0.497;0.503999;0.502000;0.506
0.5;0.506;0.503999;0.509999;0.503999
0.5;0.503999;0.5;0.557000;0.5
0.5;0.5;0.510000;0.445999;0.509
0.5;0.508000;0.504999;0.509999;0.506999
0.5;0.507999;0.503;0.505000;0.502000
0.5;0.517000;0.514000;0.497999;0.494999
0.5;0.479999;0.482999;0.5;0.502000
0.5;0.5;0.502000;0.502000;0.503
0.5;0.505000;0.515000;0.515000;0.515000
0.5;0.515000;0.506;0.491999;0.488999
0.5;0.503999;0.497999;0.502000;0.507000
0.5;0.492000;0.496000;0.481999;0.472999
0.5;0.472999;0.470999;0.491;0.497
0.5;0.497;0.496000;0.496000;0.494999
0.5;0.495999;0.494999;0.492999;0.484000
0.5;0.483000;0.490000;0.493000;0.504999
0.5;0.504999;0.502000;0.506999;0.502000
0.5;0.502000;0.500999;0.498000;0.502000
0.5;0.503;0.500999;0.558900;0.497
0.5;0.496000;0.496000;0.436099;0.494999
0.5;0.510999;0.509999;0.497;0.497999
0.5;0.481999;0.487000;0.503;0.505000
0.5;0.505000;0.503999;0.500999;0.499000
0.5;0.499000;0.498000;0.501000;0.5
0.5;0.490200;0.5;0.495999;0.497999
0.5;0.508799;0.5;0.493000;0.494
0.5;0.493000;0.500999;0.505000;0.433
0.5;0.503;0.491;0.491;0.490000
0.5;0.494;0.497;0.503;0.573999
0.5;0.5;0.5;0.497999;0.499000
0.5;0.499000;0.5;0.501000;0.503999
0.5;0.503999;0.502000;0.5;0.497
0.5;0.497;0.495999;0.494;0.497999
0.5;0.497999;0.498000;0.494999;0.495000
0.5;0.495000;0.494999;0.499000;0.497999
0.5;0.496000;0.499000;0.494999;0.496000
0.5;0.498999;0.496000;0.496000;0.496000
0.5;0.495000;0.509999;0.497;0.512
0.5;0.512;0.497;0.509;0.494
0.5;0.492999;0.496000;0.492999;0.500999
0.5;0.502000;0.523999;0.509;0.503
0.5;0.503;0.480000;0.507000;0.502000
0.5;0.502000;0.5;0.497999;0.424999
0.5;0.494999;0.494999;0.497;0.569000
0.5;0.499000;0.502000;0.497999;0.503
0.5;0.503;0.506999;0.505000;0.494999
0.5;0.494999;0.499000;0.493000;0.506999
0.5;0.508000;0.496000;0.501999;0.494
0.5;0.492999;0.497999;0.497;0.499000
0.5;0.499000;0.494;0.496000;0.491999
0.5;0.491999;0.497;0.484999;0.497
0.5;0.497;0.497;0.493000;0.489000
0.5;0.489000;0.484000;0.486999;0.5
0.5;0.5;0.5;0.507000;0.5
0.5;0.5;0.5;0.498999;0.5
0.5;0.478499;0.5;0.496000;0.5
0.5;0.521500;0.5;0.497999;0.5
0.5;0.5;0.5;0.497000;0.5
0.5;0.5;0.506999;0.506999;0.504999
0.5;0.504999;0.515999;0.527999;0.507000
0.5;0.507000;0.495000;0.503;0.504999
0.5;0.504999;0.5;0.5;0.497
0.5;0.497;0.497999;0.497;0.489000
0.5;0.489000;0.503;0.502000;0.512999
0.5;0.512999;0.509;0.501999;0.503
0.5;0.503;0.504999;0.499000;0.496000
0.5;0.496000;0.486000;0.494999;0.495999
0.5;0.495999;0.500999;0.507000;0.506
0.5;0.506;0.498000;0.491999;0.492000
0.5;0.492000;0.507999;0.500999;0.515000
0.5;0.515999;0.512;0.501000;0.491
0.5;0.490000;0.488;0.506;0.510999
0.5;0.510999;0.506999;0.513999;0.506
0.5;0.506;0.503;0.493000;0.492000
0.5;0.492000;0.488000;0.497999;0.494999
0.5;0.494999;0.495999;0.483000;0.491
0.5;0.490000;0.492000;0.498999;0.494
0.5;0.494999;0.494999;0.501000;0.499000
0.5;0.5;0.497;0.491;0.5
0.5;0.499000;0.506;0.501999;0.501999
0.5;0.501999;0.496000;0.499000;0.498000
0.5;0.498000;0.498999;0.5;0.498999
0.5;0.498999;0.502000;0.506999;0.501000
0.5;0.501000;0.497;0.492000;0.497
0.5;0.497;0.496000;0.489999;0.5
0.5;0.5;0.5;0.494;0.5
0.5;0.5;0.5;0.495000;0.5
0.5;0.5;0.5;0.485999;0.463999
0.5;0.463999;0.466999;0.494;0.488999
0.5;0.488999;0.515000;0.523000;0.512
0.5;0.512;0.5;0.487000;0.515999
0.5;0.515999;0.498999;0.495999;0.490000
0.5;0.490000;0.490000;0.497;0.492000
0.5;0.492000;0.499000;0.5;0.504999
0.5;0.504999;0.5;0.502000;0.5
0.5;0.499000;0.499000;0.496000;0.499000
0.5;0.5;0.498999;0.498999;0.496000
0.5;0.496000;0.495000;0.491;0.486999
0.5;0.486999;0.492999;0.495000;0.506
0.5;0.506;0.511000;0.506;0.508000
0.5;0.508000;0.499000;0.503;0.499000
0.5;0.499000;0.500999;0.494999;0.503
0.5;0.503999;0.5;0.506999;0.498999
0.5;0.497999;0.497999;0.496000;0.496000
0.5;0.496000;0.496000;0.494;0.494999
0.5;0.491999;0.5;0.506999;0.503
0.5;0.506;0.500999;0.504000;0.501000
0.5;0.501000;0.498000;0.491;0.494999
0.5;0.494999;0.497;0.500999;0.494999
0.5;0.494999;0.494999;0.500999;0.5
0.5;0.502000;0.515999;0.497;0.502000
0.5;0.5;0.486000;0.492000;0.481999
0.5;0.481999;0.481999;0.488;0.494999
0.5;0.494999;0.501999;0.500999;0.499000
0.5;0.5;0.507000;0.502000;0.512999
0.5;0.504000;0.495999;0.498999;0.490000
0.5;0.497999;0.494;0.501000;0.496000
0.5;0.496000;0.499000;0.503;0.506
0.5;0.506;0.502000;0.506;0.494999
0.5;0.494999;0.513999;0.501999;0.515999
0.5;0.517000;0.498000;0.494;0.478000
0.5;0.476999;0.483999;0.498000;0.503
0.5;0.503;0.495000;0.5;0.497999
0.5;0.497999;0.516999;0.507999;0.517000
0.5;0.517000;0.496000;0.491;0.496000
0.5;0.505000;0.505000;0.451000;0.490199
0.5;0.419999;0.478899;0.5;0.381800
0.5;0.443000;0.490500;0.501000;0.5
0.5;0.5;0.5017;0.475999;0.475999
0.5;0.475999;0.4803;0.5;0.602800
0.5;0.646000;0.5336;0.624200;0.5214
0.5;0.466899;0.466899;0.488699;0.488699
0.5;0.514099;0.514099;0.514099;0.514099
0.5;0.494000;0.500200;0.494000;0.497300
0.5;0.517399;0.511199;0.517399;0.514099
0.5;0.485900;0.485900;0.485900;0.485900
0.5;0.525700;0.525700;0.525700;0.525700
0.5;0.515999;0.515999;0.515999;0.515999
0.5;0.4724;0.4724;0.4724;0.4724
0.5;0.514099;0.514099;0.514099;0.514099
0.5;0.555500;0.555500;0.555500;0.555500
0.5;0.5;0.5;0.5;0.5
0.5;0.430399;0.430399;0.430399;0.430399
0.5;0.569600;0.569600;0.569600;0.569600
0.5;0.436;0.436;0.436;0.436
0.5;0.564;0.564;0.564;0.564
0.5;0.430399;0.430399;0.430399;0.430399
0.5;0.569600;0.569600;0.569600;0.569600
0.5;0.424799;0.424799;0.424799;0.424799
0.5;0.575200;0.575200;0.575200;0.575200
0.5;0.453499;0.584000;0.404000;0.4512
0.5;0.485600;0.356299;0.5351;0.489100
0.5;0.450899;0.486699;0.450899;0.486699
0.5;0.497;0.5017;0.497;0.466000
0.5;0.582999;0.5413;0.5;0.494
0.5;0.5;0.5;0.582999;0.582999
0.5;0.5;0.5;0.5;0.5
0.5;0.426000;0.461300;0.426000;0.461300
0.5;0.494;0.497399;0.491;0.4557
0.5;0.547699;0.514600;0.517000;0.5563
0.5;0.501400;0.495800;0.5334;0.494100
0.5;0.365899;0.500899;0.367599;0.4666
0.5;0.634999;0.5;0.594000;0.494999
0.5;0.464000;0.464000;0.505000;0.505000
0.5;0.497;0.539299;0.497;0.5
0.5;0.497999;0.5;0.497999;0.536499
0.5;0.405999;0.494399;0.405999;0.4953
0.5;0.588000;0.5;0.588000;0.463200
0.5;0.5413;0.496600;0.5413;0.535299
0.5;0.503399;0.503399;0.503399;0.503399
0.5;0.3613;0.455300;0.3613;0.455300
0.5;0.600000;0.506;0.600000;0.506
0.5;0.505000;0.505000;0.505000;0.505000
0.5;0.536499;0.536499;0.536499;0.536499
0.5;0.5;0.5;0.5;0.5
0.5;0.363500;0.497199;0.363500;0.497199
0.5;0.597000;0.506799;0.597000;0.466300
0.5;0.551899;0.508400;0.503;0.5
0.5;0.501400;0.501400;0.506;0.506
0.5;0.497199;0.5;0.5;0.5
0.5;0.363499;0.503099;0.404999;0.510999
0.5;0.645200;0.502800;0.600999;0.534700
0.5;0.457799;0.457799;0.502000;0.462299
0.5;0.404000;0.404000;0.404000;0.404000
0.5;0.598999;0.635399;0.598999;0.635399
0.5;0.497;0.502800;0.497;0.502800
0.5;0.497999;0.497199;0.497999;0.497199
0.5;0.544200;0.502800;0.5;0.458599
0.5;0.489899;0.489899;0.533200;0.533200
0.5;0.497199;0.497199;0.498100;0.498100
0.5;0.468699;0.509500;0.468699;0.502800
0.5;0.502000;0.497500;0.5;0.497199
0.5;0.535699;0.499399;0.537700;0.506399
0.5;0.499500;0.499500;0.499500;0.499500
0.5;0.456800;0.456800;0.456800;0.456800
0.5;0.5;0.5426;0.5;0.505999
0.5;0.5;0.492699;0.5;0.5
0.5;0.5426;0.507300;0.5;0.494000
0.5;0.4604;0.497499;0.503;0.540099
0.5;0.497;0.497199;0.497;0.497199
0.5;0.510999;0.508400;0.505999;0.505300
0.5;0.489000;0.494399;0.494000;0.497499
0.5;0.5;0.494599;0.5;0.494599
0.5;0.537299;0.505400;0.5;0.505400
0.5;0.462700;0.459900;0.5;0.459900
0.5;0.5;0.5;0.5;0.5
0.5;0.5;0.5;0.5;0.5
0.5;0.507999;0.547399;0.507999;0.547399
0.5;0.495000;0.492699;0.492000;0.489600
0.5;0.502999;0.5;0.5;0.463000
0.5;0.531000;0.496900;0.536999;0.536999
0.5;0.470999;0.5;0.468999;0.468999
0.5;0.492000;0.497199;0.494000;0.528200
0.5;0.503;0.468800;0.5;0.465800
0.5;0.502999;0.539899;0.505999;0.542899
0.5;0.491000;0.497199;0.491000;0.463099
0.5;0.503;0.459900;0.503;0.494000
0.5;0.505999;0.505999;0.505999;0.505999
0.5;0.534700;0.534700;0.534700;0.534700
0.5;0.467300;0.506700;0.465299;0.5
0.5;0.492000;0.492699;0.494000;0.499400
0.5;0.5;0.494599;0.494;0.494599
0.5;0.494;0.497199;0.5;0.495600
0.5;0.5351;0.497200;0.5351;0.498800
0.5;0.459899;0.4983;0.459899;0.4983
0.5;0.540700;0.502299;0.505000;0.4666
0.5;0.459299;0.464300;0.494999;0.5
0.5;0.502000;0.5;0.502000;0.5
0.5;0.5;0.5;0.5;0.5
0.5;0.503;0.5;0.503;0.5
0.5;0.540999;0.540999;0.378699;0.5
0.5;0.465000;0.465000;0.627300;0.506
0.5;0.497;0.5;0.497;0.5
0.5;0.5;0.5;0.5;0.5
0.5;0.404999;0.401999;0.404999;0.401999
0.5;0.595000;0.598000;0.595000;0.598000
0.5;0.497;0.494;0.497;0.494
0.5;0.506;0.506;0.377599;0.494999
0.5;0.497;0.5;0.625400;0.511000
0.5;0.407999;0.494;0.371199;0.494
0.5;0.468200;0.506;0.505000;0.388799
0.5;0.496699;0.494;0.496699;0.496600
0.5;0.636099;0.511999;0.509500;0.5
0.5;0.494000;0.494000;0.4983;0.614600
0.5;0.528999;0.528999;0.4955;0.5
0.5;0.368299;0.471000;0.524099;0.5
0.5;0.496000;0.5;0.496000;0.506
0.5;0.5045;0.494;0.5045;0.494
0.5;0.502800;0.506;0.502800;0.5
0.5;0.353400;0.5;0.353400;0.5
0.5;0.751999;0.505999;0.646599;0.509
0.5;0.494000;0.494000;0.5;0.494
0.5;0.403999;0.505999;0.503399;0.506
0.5;0.5;0.497000;0.5;0.5
0.5;0.340000;0.400399;0.340000;0.399899
0.5;0.660599;0.501199;0.654399;0.4955
0.5;0.4955;0.500399;0.5017;0.506599
0.5;0.505500;0.514099;0.505500;0.514099
0.5;0.5107;0.497200;0.508399;0.494900
0.5;0.609699;0.609699;0.498899;0.498899
0.5;0.386299;0.390799;0.499400;0.503900
0.5;0.501200;0.496700;0.501200;0.496700
0.5;0.498799;0.586500;0.496600;0.496600
0.5;0.587700;0.5;0.497799;0.497799
0.5;0.568999;0.568999;0.4161;0.494299
0.5;0.334900;0.334900;0.506;0.427800
0.5;0.504499;0.504499;0.503999;0.503999
0.5;0.4983;0.4983;0.496000;0.571600
0.5;0.4983;0.4983;0.574999;0.499399
0.5;0.666000;1;0.426000;0.5002
0.5;0.260999;0;0.500999;0.505600
0.5;0.501000;0.569000;0.501000;0.569500
0.5;0.5;0.4893;0.486999;0.4893
0.5;0.639399;0.502799;0.650200;0.500599
0.5;0.346600;0.497200;0.348799;0.4955
0.5;0.649500;0.498899;0.646100;0.499400
0.5;0.494900;0.496600;0.4983;0.5
0.5;0.501099;0.505099;0.501099;0.505099
0.5;0.506800;0.501100;0.506800;0.501100
0.5;0.500499;0.531700;0.500499;0.504999
0.5;0.504000;0.476699;0.348199;0.503399
0.5;0.500499;0.496600;0.522000;0.362300
0.5;0.496700;0.500599;0.477999;0.634899
0.5;0.499399;0.496600;0.6524;0.496600
0.5;0.535600;0.534500;0.499400;0.4983
0.5;0.463799;0.467800;0.5;0.504000
0.5;0.5045;0.501099;0.5045;0.501099
0.5;0.5017;0.501100;0.5017;0.501100
0.5;0.505099;0.509599;0.365000;0.368000
0.5;0.353900;0.494400;0.476999;0.636000
0.5;0.638199;0.493199;0.655200;0.493199
0.5;0.503400;0.505600;0.503400;0.505600
0.5;0.5;0.501200;0.353399;0.501200
0.5;0.504999;0.501599;0.650500;0.500499
0.5;0.267400;0.498899;0.268500;0.497199
0.5;0.721399;0.495000;0.721399;0.497800
0.5;0.497800;0.493199;0.497800;0.493199
0.5;0.506699;0.5062;0.506099;0.505600
0.5;0.3431;0.492700;0.342700;0.482100
0.5;0.676000;0.559399;0.500999;0.570599
0.5;0.496099;0.5;0.523000;0.493000
0.5;0.529900;0.508000;0.496000;0.506
0.5;0.506;0.494;0.503999;0.503
0.5;0.503;0.5;0.496000;0.491999
0.5;0.433;0.494;0.604199;0.502000
0.5;0.561;0.500999;0.395800;0.314
0.5;0.498999;0.497999;0.497999;0.681999
0.5;0.497;0.5;0.502000;0.498000
0.5;0.498000;0.502000;0.600200;0.506999
0.5;0.506999;0.502000;0.397799;0.5
0.5;0.5;0.498999;0.499000;0.497999
0.5;0.497999;0.497;0.491999;0.491
0.5;0.492000;0.497;0.496000;0.317
0.5;0.5;0.497;0.507999;0.68
0.5;0.495999;0.501000;0.571000;0.507000
0.5;0.507000;0.500999;0.535699;0.5
0.5;0.5;0.499000;0.393299;0.5
0.5;0.5;0.500999;0.501000;0.500999
0.5;0.500999;0.503;0.500999;0.503
0.5;0.393000;0.506999;0.505000;0.506999
0.5;0.616999;0.608499;0.690999;0.558
0.5;0.558;0.564;0.306000;0.612000
0.5;0.612000;0.544500;0.500999;0.497999
0.5;0.497999;0.458999;0.502000;0.5
0.5;0.522000;0.514000;0.500999;0.506900
0.5;0.477999;0.483999;0.594000;0.496099
0.5;0.503;0.501000;0.521000;0.501000
0.5;0.333300;0.500999;0.484000;0.501999
0.5;0.669699;0.502000;0.527999;0.503
0.5;0.312000;0.510999;0.498999;0.445
0.5;0.635999;0.435900;0.497;0.493000
0.5;0.307000;0.490099;0.496000;0.451999
0.5;0.637999;0.4664;0.503999;0.495000
0.5;0.495000;0.496499;0.5;0.500999
0.5;0.446999;0.502200;0.504000;0.500999
0.5;0.555;0.496900;0.503999;0.507000
0.5;0.507000;0.494999;0.5;0.497
0.5;0.497;0.499000;0.5899;0.500999
0.5;0.500999;0.509999;0.412100;0.508000
0.5;0.454000;0.497;0.504999;0.500999
0.5;0.555;0.505000;0.506;0.505000
0.5;0.505000;0.500999;0.499000;0.497
0.5;0.461399;0.512;0.503;0.503
0.5;0.538600;0.500799;0.625999;0.5
0.5;1;1;0.366;0.495999
0.5;0;0;0.503;0.505000
0.5;0.377000;0.495399;0.505000;0.503999
0.5;0.631999;0.501000;0.505000;0.501000
0.5;0.501000;0.5;0.497999;0.372
0.5;0.445;0.498999;0.5;0.626999
0.5;0.553999;0.5;0.596800;0.5
0.5;0.5;0.501000;0.500499;0.501000
0.5;0.501000;0.5;0.402700;0.497999
0.5;0.497999;0.498999;0.502000;0.500999
0.5;0.499000;1;0.498999;0.5
0.5;0.501999;0;0.5974;0.502000
0.5;0.502000;0.502000;0.4056;0.5
0.5;0.468600;0.5;0.595600;0.5
0.5;0.5;0.498999;0.4024;0.371000
0.5;0.531399;0.5;0.573999;0.628999
0.5;0.469200;0.501000;0.427999;0.500999
0.5;0.531799;0.503999;0.504000;0.505000
0.5;0.505000;0.500999;0.596699;0.499000
0.5;0.499000;0.499000;0.499499;0.500999
0.5;0.445999;0.500999;0.477800;0.500999
0.5;0.555999;0.505000;0.43;0.503999
0.5;0.503;0.497999;0.497999;0.498000
0.5;0.370000;0.503;0.501000;0.501999
0.5;0.630999;0.497999;0.498999;0.463300
0.5;0.495000;0.495000;0.495000;0.4955
0.5;0.496000;0.5;0.503;0.534199
0.5;0.501999;0.499000;0.594999;0.501000
0.5;0.501000;0.512599;0.388999;0.497
0.5;0.369;0.495799;0.510000;0.497
0.5;0.601999;0.500700;0.483999;0.5
0.5;0.523000;0.5002;0.644000;0.5
0.5;0.5;0.499499;0.366999;0.495999
0.5;0.495999;0.497400;0.502000;0.503
0.5;0.504000;0.4878;0.497999;0.497
0.5;0.442;0.511699;0.502000;0.503
0.5;0.556999;0.5045;0.486999;0.502000
0.5;0.502000;0.496299;0.514000;0.494999
0.5;0.494999;0.4983;0.496000;0.501000
0.5;0.501000;0.500599;0.503;0.5
0.5;0.445999;0.488600;0.503;0.503
0.5;0.557000;0.5;0.593599;0.498999
0.5;0.355999;0.513399;0.3904;0.499000
0.5;0.642000;0.500799;0.642000;0.500999
0.5;0.500999;0.498000;0.5;0.499000
0.5;0.445;0.485799;0.368000;0.494999
0.5;0.548999;0.496000;0.497;0.496000
0.5;0.496000;0.494999;0.494;0.461999
0.5;0.494999;0.512599;0.501999;0.550600
0.5;0.502000;0.501100;0.504000;0.487400
0.5;0.319000;0.506700;0.442;0.502000
0.5;0.686;0.499199;0.561;0.501999
0.5;0.501999;0.499700;0.625999;0.499000
0.5;0.499000;0.4983;0.371000;0.500999
0.5;0.500999;0.488399;0.503999;0.502000
0.5;0.449000;0.503;0.502000;0.502000
0.5;0.555;0.510100;0.483999;0.497999
0.5;0.497999;0.5;0.491;0.488999
0.5;0.347000;0.503499;0.498000;0.505000
0.5;0.646999;0.500300;0.542000;0.502000
0.5;0.514000;0.499400;0.461999;0.492999
0.5;0.480999;0.505400;0.540999;0.512
0.5;0.512;0.500799;0.497000;0.496000
