<bid_top>;<c>;<c2>;p
0.7404617;0.046919107;0.7498445;-0.32237618
0.41814086;0.7709718;0.4108775;-5.534E-05
0.43215483;0.53317684;0.44417474;-0.01406931
0.41808552;0.61117256;0.38818485;0.00143611
0.41808552;0.63373977;0.58391494;0.00732418
0.41808552;0.6477305;0.579758;0.00732418
0.41952163;0.56995153;0.65348625;0.10196427
0.4254097;0.698507;0.71725297;-0.0429399
0.4254097;0.6741461;0.55520326;-0.05730107
0.5214859;0.6266986;0.46121466;-0.1390161
0.3824698;0.64932734;0.49727648;0
0.36810863;0.4138382;0.4829407;0.01436117
0.3824698;0.597667;0.71897477;0
0.3824698;0.5318414;0.44009376;-0.00082075
0.3824698;0.49351192;0.4688077;-0.00082075
0.3824698;0.76132274;0.54388565;-0.25716124
0.38164905;0.6726389;0.56307435;0.12942225
0.38164905;0.63049597;0.5920883;0.34512612
0.12530856;0.73374075;0.4151928;0.60146661
0.5110713;0.48703212;1.0039357;-0.29473813
0.72677517;0.5406474;1.2510986;-0.44362301
0.72677517;0.41349325;0.87513447;-0.38589722
0.21633317;0.6834841;0.33044237;0.05696773
0.28315216;0.4902541;0.38301116;-0.04152213
0.34087795;0.54763967;0.601326;-0.03515658
0.2733009;0.5854609;0.5258988;0.03242047
0.24163003;0.5810588;0.51891637;0.06409134
0.30572137;0.54793537;0.6061983;3E-08
0.30572137;0.49240175;0.39925325;3E-08
0.30572137;0.5126465;0.4697835;0.01310443
0.3057214;0.5273656;0.48806524;-0.18486087
0.3057214;0.5109227;1.2210515;-0.18486083
0.3188258;0.60220534;0.8575274;-0.1979652
0.12086053;0.6012429;0.5560786;1.1E-07
0.12086057;0.59214985;0.6066098;0.08791388
0.1208606;0.6337973;0.5286199;0.08791388
0.12086064;0.5420277;0.7390697;0.0879139
0.20877445;0.5377686;0.7634076;0.00106977
0.20877448;0.6053747;0.68597364;0.29304642
0.20877454;0.40641654;0.7712454;0.29304636
0.20984422;0.60532963;0.6008817;0.29197668
0.5018209;0.55651855;0.76330215;0
0.5018209;0.40171826;0.89267343;0
0.5018209;0.6273407;0.60989577;0.1465233
0.5018209;0.49807483;0.7339908;0.1465233
0.5018209;0.525527;0.7182717;0.1465233
0.6483442;0.4079264;0.8173335;0
0.6483442;0.47735283;0.7404293;-0.1465233
0.6483442;0.5198053;0.7859794;-0.1465233
0.6483442;0.45709985;0.73024595;-0.328505
0.5018209;0.49925357;0.6719877;-0.18114648
0.5018209;0.52504414;0.6870411;-0.18114642
0.3198392;0.47741958;0.6711986;0.0008353
0.32067442;0.64146125;0.5869385;1.2E-07
0.32067448;0.61867046;0.62150896;6E-08
0.3206745;0.3798126;0.79433995;4E-08
0.32067454;0.5914576;0.4283343;3E-08
0.32067454;0.8818909;0.34778482;0.00024916
0.32067454;0.72056574;0.44712716;0.0012016
0.32067457;0.27472076;0.7511313;0.0012016
0.3209237;0.48908705;0.6558521;0.00095247
0.32187614;0.51114964;0.58849394;-0.0043082
0.32187617;0.7744614;0.41963598;-0.00430823
0.32187617;0.45259094;0.53767884;-0.00430823
0.31756794;0.445058;0.64801097;0
0.31756794;0.5586937;0.5394258;0
0.31756794;0.52884185;0.5413137;0
0.31756794;0.4644963;0.6153612;0
0.31756794;0.5282412;0.73426926;0
0.31756794;0.55396706;0.46525785;0.00842509
0.31756794;0.50559396;0.54349303;0.00842509
0.31756794;0.5404842;0.50912243;0.00842509
0.32599303;0.49164772;0.5680079;3E-08
0.32599303;0.5837049;0.48559025;3E-08
0.32599303;0.4623672;0.60388726;3E-08
0.32599306;1;0.1009055;0
0.32599306;0.8624573;0.13735397;0
0.32599306;0.7491518;0.24931072;-0.00059309
0.32599306;0;0.47535226;-0.08225025
0.32599306;0.8850421;0.3583432;-0.08225025
0.32539997;0.6668364;0.32209608;-0.08165716
0.24374281;0.6726907;0.30111992;0
0.24374281;0.6335006;0.34200168;0
0.24374281;0.6034798;0.36744598;0
0.24374281;0.6085429;0.36627167;1E-08
0.24374281;0.5539948;0.4097576;1E-08
0.24374281;0.57329136;0.39588305;1E-08
0.24374282;0.57078063;0.39491016;-0.00945323
0.24374282;0.5752355;0.3920401;-0.00945322
0.24374282;0.11428794;0.34339494;-0.0094532
0.23428959;0.10145977;0.26339373;3E-08
0.2342896;0.29228184;0.30497968;3E-08
0.23428962;0.3051242;0.2140745;4E-08
0.23428962;0.36811918;0.21464813;7E-08
0.23428963;1;0.32659364;9E-08
0.23428966;0;0.114254154;8E-08
0.23428969;0.35969886;0.3502569;-1E-07
0.23428972;0.71264595;0.2913992;-0.063429
0.23428974;0.9665711;0.18655871;-0.06342902
0.23428959;0.88983;0.11848289;-0.06342887
0.17086072;0.84297884;0.13476266;-0.00931978
0.17086072;0.7360798;0.2638524;-0.00931978
0.17086072;0.52334505;0.48271126;-0.00931979
0.16154094;0.5875858;0.33639047;-1E-08
0.16154094;0.64311355;0.28830013;-1E-08
0.16154093;0.6414835;0.27661207;0
0.16154093;0.6574308;0.2734954;0
0.16154093;0.7183168;0.30045643;0
0.16154093;0.69890803;0.3778959;0
0.16154093;0.6428916;0.31038165;0
0.16154093;0.6364285;0.32953146;0
0.16154093;0.61597127;0.36342692;0
0.16154093;0.62481606;0.37568066;0
0.16154093;0.6264927;0.32810622;-0.16154093
0.16154093;0.63615733;0.43743265;-0.16154092
0.16154093;0.63933194;0.30994764;-0.16154093
0;0.7696706;0.16748245;0.00299413
1.00E-08;0.06791547;0.14052491;0.00788979
0;0.9221424;0.26001513;0.00886111
0.00299413;0.7079634;0.37690777;0.00684933
0.0078898;0.71224946;0.40506425;0.00299122
0.00886111;0.70790625;0.38504353;0.00314576
0.00984346;0.6883656;0.37994146;0.00324511
0.01088102;0.69112325;0.37794465;0.00424539
0.01200687;0.69205534;0.36825553;0.00311955
0.01308857;0.6789416;0.37985805;0.00203786
0.01512641;0.7202321;0.46731803;2E-08
0.01512642;0.7076431;0.32996255;1E-08
0.01512643;0.70682675;0.3461693;-0.0077276
0.01512643;0.046424776;0.14263687;-0.0077276
0.01512643;0.916905;0.356119;-0.00772759
0.00739883;0.76346135;0.46441093;2E-08
0.00739883;0.14735019;0.16626787;0.1128005
0.00739884;0.31471163;0.10353277;0.1128005
0.00739885;0.098237455;0.49354514;0.11280049
0.12019933;0.27638623;0.72672325;2E-08
0.12019934;0.7211942;0.5306912;0.01537987
0.12019934;0.4965767;0.20696855;0.01537987
0.12019935;0.5316722;0.49520335;0.01537986
0.13557921;0.7151966;0.3426749;3E-08
0.13557921;0.4381703;0.33103904;3E-08
0.13557921;0.4997704;0.36660632;6E-08
0.13557924;0.07352847;0.15381746;3E-08
0.13557924;0.25031766;0.13417998;0.09473707
0.13557927;1;0.47326794;0.09473704
0.13557927;0.41481483;0.33648548;0.09473704
0.23031631;0.8337517;0.40161657;0
0.23031631;0.6512898;0.30636907;-0.09382813
0.23031631;0.06758565;0.46992725;-0.09382813
0.23031631;0.82248366;0.41499764;-0.09382813
0.13648818;0.7001393;0.3411675;3E-08
0.13648818;0.64404315;0.31177345;0.01157506
0.13648818;0.09226847;0.39948472;0.09541403
0.13648821;0.34549093;0.26229107;0.16520299
0.14806324;0.36219725;0.24362393;0.50278236
0.23190221;0.9162424;0.52624804;0.53170299
0.3016912;0.11303222;0.3422077;0.461914
0.6508456;0.01405853;0.7167079;0.1127596
0.7636052;0.122332186;0.7468495;0
0.7636052;0.87599695;0.31313822;0
0.7636052;0.11732423;0.6007368;0
0.7636052;0.3566253;0.47557977;-0.459414
0.7636052;0.7763227;0.33152893;-0.45831063
0.7636052;0.093033105;0.45037547;-0.45831063
0.3041912;0.39474207;0.2553522;0.0011034
0.30529457;0.163659;0.07561848;-0.06851962
0.30529457;0.98142564;0.36468405;0.18465943
0.3052946;0.7325834;0.28104702;-0.27148747
0.23677495;0.8088208;0.18262349;-0.19954389
0.489954;0.3730923;0.64142144;-0.45272292
0.03380713;0.76145995;0.19880392;-0.03380713
0.03723106;0.672758;0.29644138;-0.03723106
0.03723108;0.68551517;0.25135046;-0.03723108
0;0.755234;0.065177105;0
0;0.8034388;0.18568783;0
0;0.7435107;0.32538894;0
0;0.6363788;0.48153457;0
0;0.67844903;0.34667668;0
0;0.666326;0.28143743;0.00731008
0;0.7608801;0.16038309;0
0;0.5720629;0.50747406;0.04549047
0.00731008;0.6922281;0.7954119;0.03818039
0;0.591916;0.37221876;0.05503556
0.04549047;0.6748242;0.6171769;0.00954509
0.04549047;0.6466881;0.25629362;0.01909018
0.05503556;0.65684575;0.386292;0.00954509
0.05503556;0.6546464;0.45930144;0.00954509
0.06458065;0.64700204;0.33067182;0.0099269
0.06458065;0.6671157;0.6638251;0.0099269
0.06458065;0.6851359;0.53770226;0.0099269
0.07450755;0.7933425;0.16621013;0.06643386
0.07450755;0.7323396;0.36231366;0.08499414
0.07450755;0.6773961;1.1400189;0.06643386
0.14094141;0.54078925;0.11680911;0
0.15950169;0.5879695;0.28063837;-0.01856028
0.14094141;0.63287973;0.41336468;2E-08
0.14094141;0.67044723;0.262261;0.01487261
0.14094141;0.5132562;0.48047215;0.02542491
0.14094143;0.57256174;0.45281565;0.05254922
0.15581402;0.5916883;0.39281267;0.04696416
0.16636632;0.610719;0.3696778;0.02712433
0.19349065;0.566543;0.3889203;-0.19349065
0.20277818;0.5755992;0.40553156;-0.15255936
0.19349065;0.603782;0.40599716;-0.14327183
0;0.90501523;0.20754759;0.05021882
0.05021882;0.7587465;0.33357397;8.788E-05
0.05021882;0.7561259;0.3507927;0.124146
0.05021882;0.7267463;0.35510015;0.12503365
0.0503067;0.6527577;0.44787076;0.12595645
0.17436482;0.5600866;0.50959045;0.00843383
0.17525247;0.6560555;0.39748156;0.0083899
0.17626315;0.59688944;0.39493674;0.00822293
0.18279865;0.63770384;0.38226667;0.00254871
0.18364237;0.6036279;0.43960553;0.00259263
0.18448608;0.68390155;0.35196868;0.00262779
0.18534736;0.61878085;0.4075378;0.00264538
0.186235;0.61912376;0.39335927;0.00264538
0.18711387;0.64984244;0.38076848;0.0026102
0.18799274;0.64389586;0.38153413;0.21329279
0.18888038;0.60112995;0.40537927;0.21241392
0.18972407;0.6218369;0.40129998;0.08694239
0.40128553;0.43532947;0.52831423;-0.12377536
0.4012943;0.51502246;0.47876656;-0.12289647
0.27666646;0.60007244;0.42155996;-0.0007734
0.27751017;0.57402277;0.4197513;0.12247249
0.27839783;0.5798642;0.42077246;0.12158483
0.27589306;0.6415367;0.36156863;0.1240896
0.39998266;0.4756403;0.543112;0
0.39998266;0.46817207;0.49491882;0
0.39998266;0.5492759;0.5443104;-0.02459794
0.39998266;0.54376465;0.3529315;-0.04217446
0.39998266;0.5161951;0.40947974;-0.01580086
0.37538472;0.5606613;0.4439291;0.0263648
0.3578082;0.5370808;0.4243126;0.04394132
0.3841818;0.53263783;0.42512673;-8.67E-06
0.40174952;0.5240938;0.46274364;0
0.40174952;0.54263085;0.5001062;0
0.38417313;0.5841627;0.4962413;0.01757639
0.40174952;0.54994154;0.39834177;-0.01757639
0.40174952;0.55261815;0.42149323;-0.01757639
0.40174952;0.5592992;0.45476753;-0.04394132
0.38417313;0.5601682;0.44038597;-0.15349281
0.38417313;0.55694634;0.45752287;-0.1528864
0.3578082;0.58751035;0.525688;-0.12598537
0.23068032;0.625025;0.32945612;0.00141495
0.23128673;0.64892375;0.36450028;0.00348571
0.23182283;0.5303042;0.49301276;0.00295841
0.23209527;0.594269;0.35851339;0.00276506
0.23477244;0.6383147;0.41542876;0.32267616
0.23478124;0.57055706;0.38061067;0.01083276
0.23486033;0.5426355;0.43661422;0.01075367
0.5574486;0.42878246;0.60357356;-0.3118346
0.245614;0.60386825;0.3268939;0
0.245614;0.58714426;0.42326853;0
0.245614;0.5781266;0.4075232;0
0.245614;0.5768117;0.5451536;0.10352876
0.245614;0.58864313;0.3595709;0.1081923
0.245614;0.5784024;0.3862953;0.05313703
0.34914276;0.51442385;0.463703;-0.05039173
0.3538063;0.5570583;0.4864375;-0.10819228
0.29875103;0.58570874;0.40272808;-0.05313699
0.29875103;0.58136004;0.41628072;0.0101065
0.24561402;0.60558665;0.3904968;0.06324351
0.24561404;0.5785204;0.45587575;0.06324349
0.30885753;0.82073045;1.2027923;-0.06324349
0.30885753;0.8506708;1.0622452;-0.07408509
0.30885753;0.91437256;0.87146527;-0.05650853
0.24561404;0.89718664;0.7084837;-0.0635712
0.23477244;0.86480916;0.67138946;-0.0527296
0.252349;0.86413383;0.5994093;-0.20213018
0.18204284;0.9256604;0.4706244;-0.18204284
0.18204284;0.8928226;0.5158775;-0.18204284
0.05021882;0.92155516;0.4929895;0.03355376
0;0.9274653;0.50677896;0.1005598
0;0.90473723;0.5334227;0.1681494
0.08377258;0.8704151;0.59716105;0.01931507
0.1005598;0.85193646;0.5954862;0.00303479
0.1681494;0.8236276;0.6492988;-0.04690042
0.10308765;0.7827054;0.730865;-2.704E-05
0.10359459;0;0.019371875;-0.00053398
0.12124898;0.119950235;0.010165619;-0.0004123
0.10306061;0.30247307;0.040937796;0.03129399
0.10306061;0.3710972;0.07665716;0.01777607
0.12083668;0.47537637;0.075112574;0
0.1343546;0.47101408;0.10978991;-0.1343546
0.12083668;0.46586502;0.14418949;-0.10803435
0.12083668;0.4387471;0.21423765;-0.10781772
0;0.5127801;0.098194264;0.10897728
0.01280233;0.4830693;0.10109096;0.09620504
0.01301896;0.47362566;0.10776582;0.09603053
0.10897728;0.43786174;0.18517125;0
0.10900737;0.43507826;0.2092776;-0.06020433
0.10904949;0.44297326;0.1980536;-0.05409062
0.10897728;0.44923377;0.19872019;-0.05410868
0.04880304;0.48688787;0.15397747;0.00604149
0.05495887;0.46441674;0.15112686;-0.00614982
0.0548686;0.47290066;0.1421675;-4.212E-05
0.05484453;0.47097024;0.14536595;-0.03613463
0.04880905;0.45735756;0.17144741;-6.01E-06
0.05482648;0.41012734;0.2598755;-0.00602344
0.0187099;0.49524733;0.09622165;0.04212799
0.04880304;0.47330964;0.12600864;0.03610455
0.04880304;0.4757563;0.1374555;0.07240526
0.06083789;0.41528457;0.24089041;0.06625183
0.08490759;0.43912682;0.19932151;0.08424394
0.1212083;0.42272818;0.21961026;0.04794323
0.12708972;0.38614005;0.30228803;0.04206181
0.16915153;0.38249964;0.2905417;0
0.16915153;0.4000765;0.24358764;0
0.16915153;0.41339928;0.2206112;0.07747053
0.16915153;0.42077556;0.21881767;0.02260949
0.16915153;0.44362494;0.23274814;0.04139861
0.24662206;0.359973;0.3290494;-0.03607192
0.19176102;0.41812176;0.21301892;0.02046522
0.21055014;0.41740608;0.2198282;-0.07336302
0.21055014;0.33300412;0.18587182;-0.07336296
0.21222624;0.37723026;0.20447193;-0.03855949
0.13718712;0.42258143;0.14195925;0.03647091
0.13718718;0.41416505;0.14961486;0.03735149
0.17366675;0.38408718;0.1991467;0.00157126
0.17365803;0.38952994;0.20904306;0.06917214
0.17453867;0.39100555;0.20265023;0.06836057
0.17523801;0.3700785;0.23787832;0.06746266
0.24283017;0.343911;0.29359466;-0.0001295
0.24289924;0.36590034;0.27338436;-0.00020722
0.24270067;0.39452058;0.18170752;-8.65E-06
0.24270067;0.39859518;0.19247329;-8.65E-06
0.24269202;0.3870437;0.2353907;0
0.24269202;0.38723594;0.23594916;0
0.24269202;0.3643012;0.25887018;0
0.24269202;0.37211376;0.24855408;0
0.24269202;0.39066973;0.2326928;0.08633568
0.24269202;0.38567275;0.22987972;0
0.24269202;0.40259352;0.23754266;-0.04316782
0.3290277;0.3073545;0.39392316;-0.1295035
0.24269202;0.35732567;0.25512648;-0.06906844
0.1995242;0.44836733;0.077804774;-0.02577975
0.1995242;0.3554718;0.21633546;0.04317647
0.17362358;0.3683356;0.23404261;0.06909436
0.17374445;0.36409554;0.21643244;0.00069072
0.24270067;0.34189945;0.28120363;-0.01180123
0.24271794;0.35109818;0.25234696;-0.06830867
0.17443517;0.38220763;0.16780224;0.00069934
0.23089944;0.35229474;0.23313439;-0.05727586
0.17440927;0.3743413;0.1801205;-0.00078569
0.17513451;0.3757931;0.18432842;-0.00151093
0.17362358;0.38859922;0.20056558;0
0.17362358;0.3569597;0.200668;0.19477318
0.17362358;0.36902493;0.2078424;0.19477318
0.17362358;0.36050895;0.2064795;0.19477318
0.36839676;0.33927625;0.3829935;-0.24657466
0.36839676;0.32885456;0.3679156;-0.24657466
0.36839676;0.34208345;0.29658124;-0.24657466
0.1218221;0.48731393;0.057520043;0
0.1218221;0.4418326;0.06887264;0.0431851
0.1218221;0.4159125;0.12095815;0.0431851
0.1218221;0.4021002;0.16320917;0.20711925
0.1650072;0.3641163;0.22435038;0.034517
0.1650072;0.36132365;0.21488877;0.04315056
0.32894135;0.3053054;0.3738965;-0.12078359
0.1995242;0.3391777;0.25471494;0.00863356
0.20815776;0.3369401;0.21126778;0
0.20815776;0.3456489;0.19754185;-0.08633566
0.20815776;0.41699046;0.21931222;-0.08633566
0.20815776;0.45209166;0.13832994;-0.08633566
0.1218221;0.5318298;0.051822886;0.00863356
0.1218221;0.36313748;0.24294077;0.00863356
0.1218221;0.35077834;0.26079652;0.03453426
0.13045566;0.4056801;0.16981214;-0.00863356
0.13045566;0.40244842;0.17208566;-0.00862493
0.15635636;0.3917529;0.20715332;-0.03452563
0.1218221;0.41099116;0.17578961;0
0.12183073;0.42282814;0.18362159;0.2007193
0.12183073;0.41217855;0.19238785;-8.63E-06
0.1218221;0.39728966;0.19458894;0.03453426
0.32255003;0.3125177;0.4107565;-0.05395731
0.1218221;0.43549496;0.14922866;0.14677062
0.15635636;0.38929313;0.21848764;0.12086994
0.26859272;0.3157276;0.37318268;0.00863358
0.26859272;0.34192234;0.30279613;0.00863358
0.2772263;0.34382093;0.2681926;0.13813707
0.2772263;0.3536031;0.2436324;0.13527423
0.2772263;0.34401834;0.22797216;0.03453427
0.41536337;0.2616372;0.44618937;-0.1036028
0.41250053;0.2261791;0.47546956;-0.10073996
0.31176057;0.29045188;0.24924071;0
0.31176057;0.31796283;0.16708261;0
0.31176057;0.31849855;0.16678767;0
0.31176057;0.3389148;0.14927629;-0.06901674
0.31176057;0.3389244;0.21162593;-0.06901674
0.31176057;0.3530661;0.17143148;0.20240013
0.24274383;0.34980005;0.16698733;0.08092397
0.24274383;0.3020182;0.24498989;0.00402403
0.5141607;0.24030712;0.54869395;-0.2023234
0.3236678;0.30572766;0.30246222;-0.18753958
0.24676786;0.35320663;0.109983265;-0.06114974
0.3118373;0.37621513;0.0873623;-0.0891905
0.13612822;0.35328132;0.09070527;0.08651858
0.18561812;0.4051273;0.11066729;0.02652218
0.2226468;0.34978563;0.20009439;-0.0439162
0.2226468;0.36276087;0.24403508;-0.0439162
0.2121403;0.3586688;0.22384238;-0.04196777
0.1787306;0.33304614;0.15542698;-0.0156385
0.1787306;0.3456614;0.14035629;-0.01556294
0.17017253;0.5117195;0.034832176;0.0042088
0.1630921;0.48779997;0.051508475;0.03252932
0.16316766;0.45258477;0.10273041;0.06655842
0.17438133;0.31448466;0.41769838;0.11246131
0.19562142;0.30303589;0.37446973;-6.247E-05
0.22972608;0.28704125;0.33086693;2.284E-05
0.28684264;0.29035088;0.29843935;-0.01142332
0.19555895;0.3405938;0.14975595;0.06843708
0.22974892;0.3217624;0.16684487;0.03424708
0.27541932;0.32305476;0.24595258;-0.0888303
0.26399603;0.33747056;0.21644278;0.08268214
0.263996;0.34658676;0.209926;0.08268217
0.18658902;0.3726976;0.13286279;0.47146182
0.34667817;0.3240617;0.3120773;0.31137267
0.34667817;0.28432554;0.38273883;0.46116923
0.65805084;0.14308557;0.7367042;0.14979656
0.65805084;0.23114604;0.5706953;0.20017126
0.8078474;0.24689025;0.5344791;0.0823962
0.8078474;0.30804923;0.4382308;0.0503747
0.8582221;0.29215223;0.45348102;0.1417779
0.8902436;0.20430225;0.5456926;0.1097564
0.8582221;0.27945447;0.48596212;0.1417779
1;0.20043588;0.5385317;0
1;0.24384752;0.5111764;0
1;0.6636528;0.581681;0
1;0.5509588;1.0606413;0
1;0.35029364;0.30433038;0
1;0.44375333;0.47350532;0
1;0.3885165;0.46905187;-0.0104792
1;0.38913462;0.50463605;-0.0006456
1;0.41806668;0.5187622;-0.0854945
0.9895208;0.46099415;0.48709983;-0.05178775
0.9993544;0.6150978;0.56421906;-0.0622345
0.9145055;0.69884765;0.50647414;-0.05547805
0.93773305;0.40446898;0.52462965;-0.05266439
0.9371199;0.46518612;0.6184889;-0.0900815
0.85902745;0.512729;0.39951023;-0.01199949
0.88506866;0.34486586;0.45681006;-0.05934606
0.8470384;0.42701194;0.46953565;-0.09238304
0.84702796;0.35815772;0.50978965;-0.00466026
0.8257226;0.38205084;0.5180247;-0.0708382
0.75465536;0.59783536;0.42432302;0.16163987
0.8423677;0.46805972;0.470583;0.07392753
0.7548844;0.44770867;0.4820492;0.1568127
0.91629523;0.41774243;0.5080041;-0.17533693
0.91629523;0.38641614;0.5139338;-0.18115556
0.9116971;0.5073781;0.4767603;-0.1883572
0.7409583;0.5126152;0.4683259;-0.01827696
0.73513967;0.4577738;0.459431;0.02133673
0.7233399;0.46908405;0.5810945;0.03323056
0.72268134;0.49979824;0.42343122;0.03467706
0.7564764;0.46657476;0.46276173;5.88E-05
0.75657046;0.36268628;0.5130972;-3.526E-05
0.7573584;0.5182288;0.47430396;-0.0008232
0.7565352;0.5929376;0.426211;0
0.7565352;0.5350981;0.4842096;0
0.7565352;0;0.73222196;0
0.7565352;0.0791693;1.1304741;-0.03385386
0.7565352;0.25420952;1.0992172;-0.03385386
0.7565352;0.6145943;0.49628899;-0.03385386
0.72268134;0.94234216;0.27983585;9.412E-05
0.72268134;0.7975364;0.37371483;0
0.72268134;0.641793;0.4979526;0
0.72277546;0.4945103;0.50638914;-0.2028932
0.72268134;0.5461048;0.51526016;-0.20279904
0.72268134;0.5391658;0.5010163;-0.20279904
0.51988226;0.524992;0.26795304;4E-08
0.5198823;0.5281285;0.4381159;0
0.5198823;0.4884196;0.44218153;-0.07063563
0.5198823;0.3856195;0.4975004;-0.09701977
0.5198823;0.55453587;0.68361086;-0.09701977
0.44924667;0.49031946;0.29460502;-0.02638414
0.42286253;0.5485567;0.37926412;3E-08
0.42286253;0.4752484;0.41718647;3E-08
0.42286253;0.5430141;0.47194707;0.0001047
0.42286256;0.5060719;0.4580944;0.00010467
0.42286256;0.4617455;0.5242839;-3E-08
0.42296723;0.5895005;0.48172066;-0.0001047
0.42296723;0.52097285;0.37021002;-0.00010467
0.42286253;0.25154752;0.5951308;0.09454707
0.42286253;0.45478666;0.6181465;0.22389947
0.42286256;0.46260044;0.64250964;0.04686204
0.5174096;0.46352902;0.6201004;-0.09454704
0.646762;0.46452326;0.60080785;-0.22342684
0.4697246;0.523893;0.46630356;-0.03769172
0.42286256;0.46844485;0.24609283;0.00917032
0.42333516;0.40237033;0.23204246;0.00869774
0.43203288;0.4417169;0.42415467;-0.00865068
0.43203288;0.4392555;0.3740901;-0.00758055
0.4320329;0;0.20898013;-0.00758054
0.4233822;0.5288844;0.38972133;0.00107016
0.42445233;0.42468917;0.5480386;7E-08
0.42445236;0.44481966;0.54848576;4E-08
0.42445236;0.9990092;0.23892531;0.03416071
0.4244524;0.010561377;0.53273606;0.03416067
0.4244524;0.26782817;0.4700935;0.0341607
0.45861307;0.35082507;0.3864433;0.0004822
0.45861307;0.39426506;0.38857368;0.31312333
0.4586131;0.38027263;0.37933928;0.2035148
0.45909527;0.36737245;0.60420716;0.09687719
0.7717364;0.40359548;1.0759019;-0.19553025
0.6621279;0.20242396;0.28262255;-0.08509855
0.55597246;0.48247835;0.32828063;0.02206824
0.57620615;0.34538788;0.3168007;0.01194751
0.57702935;0.32530212;0.4081231;0.01112431
0.5780407;0.33606416;0.44377905;0.01011296
0.58815366;0.37446293;0.38357496;0
0.58815366;0.44945514;0.76757723;0
0.58815366;0.3944663;0.43318525;0
0.58815366;0.41278702;0.7091772;0
0.58815366;0.35657072;0.32113314;4.704E-05
0.58815366;0.37610775;0.5489137;4.704E-05
0.58815366;0.397476;0.57332903;0.04684907
0.5882007;0.38652408;0.48118436;0.04680203
0.5882007;0.2283893;0.619207;0.04680203
0.63500273;0.3009137;0.7366788;0
0.63500273;0.38633883;0.7987059;0.02363617
0.63500273;0.40444756;0.70619607;0.02364797
0.63500273;0.4025596;0.64247805;0.02411837
0.6586389;0.7636378;0.4450476;-0.003126
0.6586507;0.5876919;0.47348836;-0.00279266
0.6591211;0.45740086;0.58643717;-0.0045482
0.6555129;0.695603;0.84294146;0.24578383
0.65585804;0.34791407;0.49327394;0.24543869
0.6545729;0.53276694;0.61643946;0.2497679
0.90129673;0.5386382;0.96613944;0.00304407
0.90129673;0.57513505;0.87252414;0.00304407
0.9043408;0.55436754;0.8786427;0
0.9043408;0.55966467;0.80569136;0
0.9043408;0.53887177;0.84649515;0
0.9043408;0.5305873;0.73643017;0
0.9043408;0.10580352;0.79488486;0
0.9043408;0.3486846;0.83709353;-0.1297973
0.9043408;0.8209784;0.69618547;-0.1297973
0.9043408;0.16209987;0.6599856;-0.12978536
0.7745435;0.47270703;0.9690072;9.414E-05
0.7745435;0.8192297;0.6884956;9.414E-05
0.77455544;0.55068815;0.828041;8.216E-05
0.77463764;0.5437711;0.6935474;-4E-08
0.77463764;0.54758674;0.8778697;-0.11867244
0.7746376;0.5199512;0.4502511;-0.0491373
0.7746376;0.5249386;0.6874723;-0.04913725
0.6559652;0.24288145;0.8246171;-0.00138043
0.7255003;0.44145998;0.81013817;-0.07091553
0.72550035;0.4307508;0.7554891;-0.07091558
0.65458477;0.54353696;0.508405;0.03556723
0.65458477;0.50803167;0.6254852;0.07091558
0.65458477;0.55025524;0.66051847;0.07091558
0.690152;0.44317457;0.7090986;-0.0356079
0.72550035;0.41386098;0.82890886;-0.07102205
0.72550035;0.34363264;0.52297616;-0.15445955
0.6545441;1;0.57625633;-0.0835033
0.6544783;0.71688414;0.42607826;-0.0834375
0.5710408;0.70729667;0.2023946;0
0.5710408;0.55923146;0.3476037;0.04761053
0.5710408;0.4906045;0.43000177;0
0.5710408;0.5071856;0.37033847;0
0.61865133;0.49668548;0.4629033;-0.04761053
0.5710408;0.505313;0.5348173;-0.11902635
0.5710408;0.5174556;0.36652628;-0.1488098
0.5710408;0.4799992;0.50628155;-0.1488098
0.45201445;0.5390188;0.34466362;-0.25608588
0.422231;0.556775;0.3552964;-0.32426671
0.422231;0.54347306;0.387851;-0.32426671
0.19592857;0.62720585;0.2968756;-0.09796428
0.09796429;0.73093534;0.24553055;-0.0156445
0.09796429;0.6817859;0.28785163;0.28998398
0.09796429;0.56907254;0.45285594;0.28998398
0.08231979;0.5924342;0.40447983;-0.02037523
0.38794827;0.4709877;0.49755594;-0.32600371
0.38794827;0.5271688;0.45337453;-0.32600371
0.06194456;0.62577313;0.31221926;0
0.06194456;0.62918615;0.32303452;0
0.06194456;0.64332724;0.3192284;0
0.06194456;0.7098474;0.23897722;0
0.06194456;0.5744852;0.42737997;3E-08
0.06194456;0.62620306;0.38185856;6E-08
0.06194456;0.5960919;0.44639307;8.089E-05
0.06194459;0.62782776;0.3401051;8.086E-05
0.06194462;0.60434806;0.3733679;0.00869143
0.06202545;0.6412064;0.47695935;0.0086106
0.06202545;0.5153654;0.46249446;0.0086106
0.07063605;0.14712343;0.1899056;0.12527409
0.07063605;0.85289806;0.24639928;0.00344229
0.07063605;0.6607108;0.31320044;-0.07063605
0.19591014;0.4083599;0.40217724;-0.19591014
0.07407834;0.60576415;0.05767618;-0.07407834
0;0.68721277;0.74528503;0
0;0.64762414;0.5191568;0
0;0.6269328;0.5200463;0
0;0.6300572;0.35814857;0
0;0.6107131;0.36305717;0
0;0.59615296;0.08057822;0
0;0.5595332;0.29430667;0.00000001
0;0.5305552;0.15062186;0
